epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.00013729858667704893,0.02169433,0.001862738,3.3199511212237186e-05,0.015394745,0.0005450627
1,3.3270783339229065e-05,0.015440177,0.0005386817,3.350336945612928e-05,0.015084391,0.0004960214
2,3.1620555352503085e-05,0.015035502,0.0005048495,3.2726540221336935e-05,0.01485891,0.0004716017
3,3.0589544336952135e-05,0.014775282,0.00048181906,2.984910828743976e-05,0.01426782,0.0004421272
4,2.991997533899915e-05,0.014557454,0.000464297,2.8931850954488858e-05,0.014053685,0.00042953866
5,2.9328947578168025e-05,0.01436476,0.0004512147,2.817405329365303e-05,0.013837564,0.0004192639
6,2.8843251600529915e-05,0.014229865,0.00044277537,2.8273507609422613e-05,0.013871991,0.0004172767
7,2.8502010113723694e-05,0.014124737,0.00043622198,2.7898499401782002e-05,0.013704372,0.00040658852
8,2.8205227241319673e-05,0.014029504,0.00043013997,2.7952473229055327e-05,0.01361679,0.00039928706
9,2.788483214549146e-05,0.0139413,0.00042523717,2.8051622347270916e-05,0.013666843,0.00039922542
10,2.759511658825838e-05,0.01385529,0.000420725,2.8070834747709015e-05,0.013616554,0.00039410524
11,2.73701524843584e-05,0.013774328,0.00041620524,2.889160945269023e-05,0.013703761,0.00039233937
12,2.7149334807395845e-05,0.01370739,0.00041261016,3.0017633753076874e-05,0.013859222,0.00039255427
