epoch,loss,mae,mse
0,0.023390173532751028,0.08022905,0.023390122
1,0.0012155689542339592,0.025488842,0.0012155705
2,0.0005288881767417481,0.017211696,0.0005288887
3,0.0003577099914100528,0.014256843,0.0003577094
4,0.0002713458519357285,0.012498111,0.0002713465
5,0.00021939628964185167,0.011296588,0.00021939613
6,0.00018494310437739146,0.010394066,0.00018494295
7,0.00015971454813928,0.0096638,0.0001597145
8,0.00014117269664462817,0.00909398,0.00014117267
9,0.00012804610191492172,0.008674897,0.00012804609
10,0.00011774534996598679,0.008332303,0.000117745
11,0.00010957110409648105,0.008050287,0.00010957121
12,0.00010286540332336184,0.0078076804,0.000102865604
13,9.735066152299783e-05,0.0076029175,9.735049e-05
14,9.258736851313198e-05,0.007421991,9.258738e-05
15,8.849918566760387e-05,0.007260162,8.8499255e-05
16,8.511302343134716e-05,0.0071240575,8.5113024e-05
17,8.224445967982141e-05,0.0070057935,8.2244274e-05
18,7.959051896052339e-05,0.006892385,7.959058e-05
19,7.687024138471407e-05,0.0067736926,7.687025e-05
20,7.43585060914003e-05,0.006661718,7.435838e-05
21,7.215224260524047e-05,0.0065602097,7.215236e-05
22,7.015279496788406e-05,0.0064667366,7.015285e-05
23,6.829551930736487e-05,0.0063799415,6.829545e-05
24,6.669029403081623e-05,0.00630513,6.669029e-05
