epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.001679298290620957,0.022443721,0.0016792965,0.0005862235415245346,0.017819624,0.0005862198
1,0.00048571204821446114,0.015720401,0.00048571188,0.000507311057351524,0.0166726,0.0005073056
2,0.0004354415971040726,0.014822895,0.00043544156,0.00047920788069130097,0.01621882,0.00047920013
3,0.00041204395168194816,0.014370899,0.0004120448,0.00045538792533809144,0.015726488,0.0004553831
4,0.0003966296538950077,0.01407024,0.00039663087,0.00043518329072740077,0.015267917,0.00043517924
5,0.00038417321098968386,0.013817147,0.00038417263,0.0004151808591568966,0.014815936,0.00041517586
6,0.0003747967167331704,0.0136261415,0.0003747967,0.0004099868340034327,0.014741553,0.00040998196
7,0.0003678094265623284,0.013479456,0.0003678102,0.000404016063485798,0.014592721,0.00040401093
8,0.0003621074243501893,0.013356247,0.00036210654,0.0003994445414967265,0.0144902915,0.0003994393
9,0.0003573591031193999,0.013254931,0.00035735968,0.0003929402098903864,0.014326893,0.0003929357
10,0.0003532907727354073,0.013170295,0.00035329087,0.0003895024975143737,0.014276806,0.00038949787
11,0.0003496780918551875,0.013093904,0.00034967795,0.0003796548233417168,0.014003445,0.00037964972
12,0.00034619406297004647,0.0130199315,0.0003461937,0.0003747925955258169,0.013921336,0.00037478763
13,0.0003428918974587162,0.012949478,0.00034289242,0.00036778700545032065,0.013727295,0.00036778222
14,0.00033989902159332165,0.012886467,0.00033989892,0.0003632631201676785,0.013613488,0.00036325882
15,0.00033722225701769015,0.012827263,0.00033722233,0.00035971371365993985,0.013523313,0.00035970923
16,0.000334685671490484,0.01277233,0.00033468544,0.0003563681570048215,0.013443572,0.00035636406
17,0.0003323340718122199,0.012723093,0.0003323346,0.0003529193635812723,0.013345026,0.00035291494
18,0.0003300582974517186,0.01267437,0.00033005828,0.0003486997859694843,0.013218204,0.00034869584
19,0.0003279305683242689,0.01262947,0.00032792965,0.0003458192498580002,0.013151433,0.00034581524
20,0.0003258998953883669,0.012588208,0.0003258995,0.00034207394067476164,0.013041561,0.00034206963
21,0.00032394330891847076,0.012547877,0.00032394374,0.0003390732836806686,0.012955503,0.00033906824
22,0.00032198654244786925,0.012508733,0.00032198653,0.00033428557483202646,0.012830323,0.00033428145
23,0.0003200120944503163,0.012469881,0.00032001207,0.0003311931937141801,0.012728341,0.0003311888
24,0.00031810393667181154,0.01243167,0.00031810414,0.0003274230421829191,0.01263785,0.00032741894
25,0.0003162108910808872,0.012394004,0.00031621082,0.00032255544042046483,0.012520058,0.00032255164
26,0.0003144136696302199,0.012358436,0.000314413,0.00031960677335314124,0.012457347,0.00031960275
27,0.00031263154723814554,0.012321845,0.00031263244,0.00031674899366823715,0.012389936,0.00031674493
28,0.00031089192586684867,0.012286515,0.0003108918,0.0003124774553204244,0.012267316,0.00031247395
29,0.0003091462376154959,0.012250647,0.00030914607,0.00030942519761362896,0.012200375,0.00030942136
30,0.0003074637775728479,0.012216389,0.0003074632,0.0003075096777948406,0.012147211,0.00030750557
31,0.0003058039554647569,0.012183332,0.00030580373,0.0003055603919391748,0.012108585,0.00030555588
32,0.0003041106754647834,0.012148807,0.0003041103,0.00030495794431250597,0.0121027855,0.0003049536
33,0.0003025256726890802,0.012116347,0.00030252544,0.00030206154601744004,0.012025262,0.0003020579
34,0.00030098540668242746,0.012085523,0.000300985,0.00030169581228501837,0.012026212,0.0003016919
35,0.000299549592510531,0.01205664,0.00029954984,0.0003002270577749978,0.012002362,0.0003002231
36,0.0002980592737573066,0.012026895,0.0002980589,0.00029897737376907013,0.011975555,0.0002989732
37,0.00029664707534946504,0.01199825,0.00029664784,0.000296840395473175,0.011926296,0.00029683678
38,0.00029537879475059786,0.011972929,0.00029537943,0.00029668900722431364,0.0119436905,0.00029668515
39,0.0002940731168964079,0.011945551,0.00029407273,0.0002963753489049552,0.01194205,0.00029637144
40,0.0002928862616832235,0.011921642,0.00029288692,0.00029415451141679024,0.011889106,0.00029415058
41,0.00029176165848770845,0.011898221,0.00029176142,0.0002909215469775108,0.011779029,0.00029091764
42,0.00029062375800617573,0.011874064,0.0002906241,0.0002915703592596575,0.011801334,0.0002915675
43,0.00028957188371103254,0.011851363,0.00028957205,0.0002894580281987866,0.011731747,0.00028945514
44,0.00028856679758855274,0.011829393,0.0002885671,0.0002884003533960384,0.011703251,0.00028839815
45,0.00028764804513393234,0.011809284,0.00028764817,0.0002873873520883793,0.011686332,0.00028738476
46,0.0002867468520932432,0.011789162,0.00028674648,0.0002867615764937602,0.0116656525,0.000286759
47,0.00028583549430726896,0.011768492,0.00028583567,0.0002862784612829795,0.0116568925,0.00028627538
48,0.0002849687949568033,0.011749758,0.00028496844,0.0002850603489360197,0.011637391,0.0002850568
49,0.00028418900575754896,0.011731808,0.00028418846,0.0002850683495343135,0.011638906,0.000285065
50,0.00028340948557747264,0.011714099,0.00028341013,0.0002826559697986567,0.011577084,0.00028265247
51,0.00028261664150349265,0.011696237,0.0002826165,0.00028185486967184994,0.011540129,0.0002818513
52,0.00028183719680045864,0.011677881,0.00028183757,0.00028105718601377717,0.011520112,0.00028105412
53,0.00028117920148319433,0.011662555,0.0002811793,0.00028150569803971255,0.011532238,0.00028150243
54,0.00028049815431370267,0.011646164,0.00028049812,0.0002797576824054933,0.011494423,0.0002797552
55,0.00027981104613281787,0.011630158,0.00027981115,0.0002788099455746998,0.011463339,0.00027880675
56,0.00027911101483606864,0.011613055,0.00027911138,0.0002791778314882018,0.011469947,0.00027917448
57,0.0002784663506637194,0.011598827,0.00027846632,0.0002774009564199621,0.011427927,0.000277398
58,0.00027791112967168115,0.011585508,0.00027791216,0.0002765041120134714,0.011415584,0.00027650062
59,0.0002773131471260318,0.0115715815,0.0002773139,0.00027536123802235,0.011390561,0.00027535806
60,0.0002767525409481355,0.0115576135,0.00027675237,0.00027557908640457764,0.011384349,0.000275576
61,0.00027622035761563376,0.011544616,0.00027622082,0.0002732794796817526,0.011326235,0.00027327726
62,0.00027566171088189416,0.011530979,0.00027566229,0.0002740301746592353,0.011348396,0.00027402723
63,0.00027513564730196125,0.011519276,0.00027513521,0.00027357161688562143,0.011348263,0.00027356867
64,0.00027466031998462444,0.011508638,0.00027466024,0.00027406750482270845,0.0113599785,0.00027406504
65,0.0002741943871994902,0.01149655,0.00027419464,0.00027387551013109115,0.011354132,0.0002738722
66,0.0002737406796070614,0.011485238,0.00027374056,0.00027339154935718843,0.011338924,0.00027338846
