epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.0023806223011053713,0.031167904,0.0023806186,0.0015204486203516268,0.026684375,0.0015204073
1,0.0015030880220828387,0.026835281,0.0015030596,0.0014151371202109253,0.02554024,0.0014150982
2,0.0014251100585008323,0.026188172,0.0014250918,0.0013589237306252714,0.025190799,0.0013588754
3,0.0013652578503836697,0.025687367,0.0013652442,0.0013182385113806557,0.025078952,0.0013181923
4,0.0013146764776620207,0.025237476,0.001314668,0.001273482140537027,0.024548793,0.0012734394
5,0.0012700355546607315,0.024848353,0.0012700261,0.0012182904355161567,0.023960587,0.0012182613
6,0.0012305051104763098,0.024491427,0.0012305022,0.0011969437750455468,0.024119673,0.0011969216
7,0.0011977651458198073,0.024174187,0.0011977662,0.0011953593104689394,0.024661347,0.0011953405
8,0.0011699601296330092,0.023881735,0.0011699618,0.0011956872733982023,0.024871385,0.0011956763
9,0.0011477417035478453,0.023634126,0.0011477402,0.001161852976595653,0.02443028,0.0011618449
10,0.0011278788775475562,0.023411512,0.0011278789,0.0011422583756869403,0.024061998,0.0011422525
11,0.0011104740776932743,0.023206796,0.0011104743,0.0011321272137282696,0.023939239,0.0011321175
12,0.0010964592023325684,0.023043545,0.0010964567,0.0011188159159398977,0.023737764,0.0011188004
13,0.0010851522933904786,0.022909401,0.0010851487,0.0010939966905868055,0.02324611,0.0010939734
14,0.0010758274955588374,0.022792842,0.0010758222,0.001097792285951423,0.023307607,0.0010977768
15,0.0010674266118982098,0.022684658,0.0010674249,0.0010729020895351741,0.022943052,0.0010728871
16,0.0010605641348816629,0.022598954,0.001060562,0.0010748381546181374,0.022887934,0.0010748209
17,0.0010540982913831978,0.022516571,0.0010540956,0.0010611798417107753,0.022750242,0.0010611638
18,0.0010487962478160947,0.022445804,0.0010487906,0.0010616519559992416,0.022657705,0.001061635
19,0.0010440706594345066,0.02238286,0.00104407,0.001063033032624152,0.022707382,0.0010630185
20,0.0010398211393940287,0.022327282,0.0010398171,0.001070615989043776,0.02264392,0.0010706013
21,0.0010356043350777113,0.022270853,0.0010356001,0.0010650037464197222,0.022636674,0.0010649924
22,0.0010324486474541739,0.02222217,0.0010324458,0.0010426942895755261,0.022376962,0.0010426823
23,0.0010294102941339276,0.022182502,0.0010294057,0.0010351241021975557,0.022194896,0.0010351115
24,0.0010263875410471259,0.022141991,0.0010263831,0.0010355752769569862,0.022163741,0.0010355606
25,0.001024167790215796,0.022110345,0.0010241705,0.001025425196191828,0.021996617,0.001025413
26,0.001021155245881174,0.022067342,0.0010211535,0.0010261198520565798,0.021966355,0.0010261089
27,0.0010191169373158805,0.02203961,0.0010191158,0.0010232862897328174,0.021863988,0.0010232737
28,0.0010167382781700362,0.022007491,0.0010167408,0.001018706079619343,0.0218541,0.00101869
29,0.0010148558830917124,0.021982316,0.0010148556,0.0010319659535602574,0.022012958,0.0010319485
30,0.0010123983036694046,0.02195076,0.0010123932,0.0010308340868620083,0.022002177,0.0010308176
31,0.0010108174241841039,0.021927947,0.0010108141,0.0010303571799192045,0.021962427,0.0010303373
32,0.001009189751108717,0.02190631,0.001009189,0.0010298778811210112,0.021945726,0.001029857
33,0.0010072860273283063,0.021880476,0.0010072825,0.0010216545271462627,0.021836316,0.0010216366
