epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,7.064882000232765e-05,0.02175604,0.0012304337,4.3949593148299454e-05,0.019523868,0.0008686723
1,4.583316972737986e-05,0.019798936,0.00087502686,4.29591672557753e-05,0.019375307,0.00084926473
2,4.406345794114867e-05,0.019540276,0.0008587885,4.2094570013896246e-05,0.01948804,0.0008660132
3,4.305752429015663e-05,0.019409196,0.0008522588,4.4219156147922566e-05,0.019829975,0.0008706236
4,4.23099368911702e-05,0.01923615,0.0008421831,4.0707328958012965e-05,0.01893925,0.0008222329
5,4.171365766704214e-05,0.019025363,0.00082794187,4.017299213497796e-05,0.018771114,0.0008159329
6,4.114282388035958e-05,0.018810662,0.00081415736,4.081222460200577e-05,0.018983874,0.0008261993
7,4.0596939211264936e-05,0.018564347,0.00079711596,4.009628177526667e-05,0.018493172,0.00078541593
8,4.002852429542703e-05,0.018287942,0.0007782567,3.902553126147216e-05,0.018073983,0.00076023233
9,3.935675303133782e-05,0.018006744,0.0007584926,3.87023944861019e-05,0.017946716,0.00074974063
10,3.865828343560233e-05,0.017739529,0.00073971355,3.717860999764989e-05,0.017762657,0.0007496695
11,3.7987131363727846e-05,0.017493436,0.00072160806,3.700989833230831e-05,0.01761903,0.00073159434
12,3.739937291102641e-05,0.017258437,0.00070445414,3.656830996204088e-05,0.017236453,0.00070049585
13,3.68462494080562e-05,0.01704168,0.00068863545,3.606910523559707e-05,0.016844438,0.00067277666
14,3.6363959992737746e-05,0.016849196,0.0006749983,3.606238871521252e-05,0.017046163,0.000685424
15,3.595205070854655e-05,0.01667267,0.0006636297,3.599978655807505e-05,0.016809799,0.00067077554
16,3.5659176242345654e-05,0.016539922,0.0006548215,3.518116880290266e-05,0.016543344,0.00065322046
17,3.54156377679214e-05,0.016441258,0.00064915523,3.4826638585567355e-05,0.016421841,0.0006474968
18,3.521457326434702e-05,0.01636454,0.0006443608,3.514028520327907e-05,0.016613727,0.0006596949
19,3.504862815162572e-05,0.016299918,0.00064033724,3.4807127834032646e-05,0.016350295,0.0006370786
20,3.492111761025549e-05,0.016230013,0.00063604524,3.46397879772152e-05,0.01628382,0.00063759525
21,3.477676318390336e-05,0.016180467,0.00063328864,3.450874366082895e-05,0.016209744,0.0006284259
22,3.464046253779208e-05,0.01611625,0.00062944763,3.450041773160486e-05,0.016261177,0.0006345384
23,3.454630153328383e-05,0.016077593,0.0006273066,3.441627797603666e-05,0.016232071,0.00063192873
24,3.4444809034092186e-05,0.01602828,0.0006237558,3.5012945125632206e-05,0.01636202,0.0006408804
25,3.434172010663605e-05,0.015991645,0.0006219603,3.4319305708424085e-05,0.01630224,0.00064720877
26,3.4262066157921865e-05,0.015957903,0.0006200455,3.407356427269627e-05,0.016100422,0.000629148
27,3.4172964657652245e-05,0.015918033,0.000617586,3.450638137945187e-05,0.016104024,0.0006238116
28,3.4122056932451385e-05,0.015890658,0.0006157957,3.511297973505166e-05,0.016152127,0.00062423537
29,3.404367361016417e-05,0.015852604,0.00061354757,3.421228886884589e-05,0.015913893,0.00061110815
30,3.398760105442125e-05,0.015821414,0.0006117779,3.447948370918913e-05,0.015940016,0.0006112248
31,3.3920591107777974e-05,0.01580295,0.0006111413,3.385902763951951e-05,0.015768675,0.0006034728
32,3.386385725460009e-05,0.015771508,0.00060908287,3.463836753832679e-05,0.015926078,0.00060842617
33,3.3814366697818064e-05,0.015745947,0.00060737965,3.4622341016140885e-05,0.015817346,0.00060014473
34,3.375511252768737e-05,0.015710555,0.00060567545,3.4513392660996755e-05,0.015830208,0.0006030992
35,3.371887178901633e-05,0.01569789,0.00060486683,3.406564701366849e-05,0.015739312,0.0005967131
36,3.366465712614462e-05,0.015677199,0.0006035114,3.455566379001572e-05,0.015697183,0.00059329387
