epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.002779643521141261,0.024597542,0.0027796412,0.0004917739090112573,0.016328273,0.00049177546
1,0.00043670293288305403,0.015000206,0.00043670283,0.00043863300742265555,0.015189502,0.00043863352
2,0.0004117007789264123,0.014506632,0.00041170124,0.0004133514312893776,0.014695261,0.00041334986
3,0.0003953876244090498,0.014175013,0.00039538782,0.0003902901789566814,0.014123774,0.00039028912
4,0.00038339613581076263,0.013924772,0.0003833961,0.00038234923432626806,0.01399584,0.00038234846
5,0.0003739168784705301,0.013723929,0.00037391667,0.0003744447374926434,0.01383583,0.00037444258
6,0.00036690595443050067,0.0135764,0.00036690614,0.0003709796435499135,0.01379415,0.00037097879
7,0.00036067448399960993,0.01344021,0.00036067452,0.0003717009403622284,0.013868128,0.00037169992
8,0.00035582264837498467,0.013336578,0.0003558226,0.0003704617185614935,0.013897556,0.00037045998
9,0.0003510486508905888,0.013232074,0.00035104793,0.0003667571858437064,0.013824149,0.00036675445
10,0.0003468672064008812,0.013135577,0.00034686775,0.0003685698101413479,0.013895678,0.0003685673
11,0.00034339284712138273,0.013060155,0.0003433927,0.00036296820704342274,0.013788665,0.00036296505
12,0.0003397423651597152,0.0129752215,0.00033974223,0.00036064275867194964,0.013768859,0.0003606402
13,0.00033659662597191833,0.012907703,0.00033659683,0.00035813917518811726,0.013729283,0.00035813684
14,0.00033325530792586506,0.012833359,0.0003332554,0.0003571315746375659,0.013753144,0.00035712894
15,0.0003303807711942742,0.0127736265,0.00033038048,0.00035632163950467187,0.0137423575,0.0003563181
16,0.0003278872022622575,0.012721939,0.00032788713,0.0003583448512475214,0.013834974,0.0003583414
17,0.0003251534640944252,0.012663547,0.00032515387,0.00035709954591871224,0.013842063,0.0003570969
18,0.00032267717407085,0.012611747,0.0003226768,0.0003458291764410711,0.013508712,0.0003458264
19,0.00032018143091040355,0.012558815,0.0003201814,0.0003454644545137449,0.013522115,0.00034546218
20,0.00031782110209887225,0.012510617,0.00031782073,0.0003399074312719811,0.013363472,0.00033990367
21,0.00031545028253458443,0.012456152,0.00031545034,0.0003424683185948508,0.013488688,0.0003424664
22,0.0003133668078544239,0.0124126235,0.00031336685,0.0003348984151800224,0.013260072,0.00033489554
23,0.0003112400360312313,0.012364395,0.00031124006,0.00033090709012794587,0.013177228,0.00033090424
24,0.00030958561218033233,0.012330956,0.00030958554,0.00032967323960169666,0.013138891,0.00032966977
25,0.0003074862494443854,0.0122838225,0.0003074859,0.00032650799328431447,0.01306135,0.00032650595
26,0.0003056492417957634,0.012243275,0.0003056488,0.000318679630782007,0.0128423525,0.0003186774
27,0.00030390743885499733,0.012206477,0.00030390758,0.0003155747075905912,0.01274613,0.00031557248
28,0.00030206309379388887,0.012167321,0.00030206336,0.00031603455795144604,0.012821425,0.00031603262
29,0.0003004102510865778,0.012131931,0.00030041067,0.00030912737675970706,0.012590486,0.00030912468
30,0.0002986963457800448,0.012098147,0.00029869584,0.0003060348050631137,0.012497275,0.0003060329
31,0.000297050003077214,0.012060869,0.00029704964,0.0003035243322811415,0.012426163,0.00030352274
32,0.00029508936268277466,0.01201874,0.00029508918,0.0002981920923994079,0.012274193,0.00029819043
33,0.0002932209299287448,0.011980571,0.000293221,0.00029940460300495393,0.012319868,0.0002994033
34,0.00029135805279016495,0.011940463,0.0002913582,0.00029985552843326814,0.01234764,0.0002998531
35,0.00028952140639225643,0.011901946,0.00028952173,0.00029824105675773857,0.012303697,0.00029823955
36,0.00028762890039011837,0.011861433,0.00028762862,0.00029366489062643237,0.012155508,0.0002936637
37,0.00028551780270723006,0.011812605,0.00028551757,0.00028818070069157857,0.0120188445,0.00028817996
38,0.00028390090156657,0.011781028,0.00028390117,0.00028309842032426337,0.011809473,0.0002830982
39,0.00028172263784023623,0.011729626,0.00028172246,0.0002829689991756503,0.011880399,0.00028296694
40,0.0002800987615653624,0.011693311,0.00028009858,0.0002832544361795715,0.011927464,0.00028325338
41,0.0002783445058452586,0.01166046,0.0002783447,0.00028123583896904296,0.011875467,0.0002812343
42,0.00027692728394952915,0.011627642,0.0002769272,0.0002781628509267878,0.011777695,0.0002781612
43,0.00027558005877770486,0.011598708,0.0002755803,0.0002752109585961415,0.011665235,0.00027520917
44,0.0002741602904163301,0.0115626175,0.00027416073,0.0002752063393621869,0.011683374,0.00027520448
45,0.000272840730768318,0.011532397,0.00027284064,0.0002726445189872226,0.011613412,0.00027264355
46,0.0002717985088471323,0.011505614,0.0002717987,0.0002707217809936225,0.011563104,0.00027072034
47,0.0002707407640106976,0.0114782965,0.00027074065,0.0002675504619869349,0.0114415595,0.00026754924
48,0.000269709432516247,0.011452929,0.00026970927,0.0002663386070756822,0.011434386,0.00026633622
49,0.0002687627090668927,0.011430231,0.00026876267,0.00027010287108700324,0.011612991,0.0002701008
50,0.00026798217695206406,0.01141232,0.00026798228,0.00026517345071452446,0.011397009,0.00026517187
51,0.00026707112099044023,0.011388998,0.0002670712,0.0002656817346732897,0.011452021,0.00026567906
52,0.0002664013436933359,0.011372819,0.00026640142,0.0002603514054335462,0.011229197,0.00026034974
53,0.000265614215961347,0.011353259,0.00026561433,0.0002601150963553143,0.011227402,0.00026011307
54,0.00026494235925065976,0.011334865,0.00026494247,0.0002597636620907021,0.011197447,0.00025976088
55,0.00026422725437519454,0.011316084,0.0002642274,0.0002590713071592516,0.011187156,0.00025906911
56,0.0002634575565035144,0.011298226,0.00026345768,0.00026003734208638116,0.011215569,0.0002600351
57,0.00026318158076144753,0.011289719,0.0002631816,0.00026041497450935086,0.011267339,0.0002604137
58,0.0002622996387537569,0.011265018,0.00026229976,0.000258532038689978,0.011163341,0.0002585301
