epoch,loss,mae,mse
0,0.007007792803244284,0.054808024,0.007007794
1,0.0017655214100064497,0.029835295,0.0017655226
2,0.0009474733577081677,0.021662276,0.00094747293
3,0.0005598966435730078,0.01665676,0.00055989664
4,0.00040948523075859644,0.014288248,0.000409485
5,0.0003339418758942821,0.012925413,0.0003339424
6,0.0002862600664426866,0.0119667845,0.0002862602
7,0.0002518627192892968,0.011214243,0.00025186283
8,0.000225643671136039,0.0106115155,0.00022564393
9,0.00020422627704544597,0.010100162,0.00020422683
10,0.0001866876639819523,0.009667999,0.00018668751
11,0.00017226375234278502,0.0093009295,0.00017226333
12,0.00016020690713585775,0.008984393,0.00016020713
13,0.00014985643097860862,0.0087037785,0.00014985634
14,0.0001407292794676181,0.008446782,0.00014072927
15,0.0001328572630872934,0.00822102,0.0001328574
16,0.00012602371531546106,0.008020962,0.00012602367
17,0.00012001339033379948,0.007841869,0.000120013414
18,0.00011470501952129275,0.0076810634,0.0001147053
19,0.00010995069786238695,0.0075352737,0.000109950655
20,0.00010559274618929703,0.007397621,0.00010559275
21,0.0001016921669669165,0.007272844,0.0001016921
22,9.815176403623108e-05,0.0071578454,9.815178e-05
23,9.492724693823463e-05,0.0070513673,9.492722e-05
24,9.195565380266442e-05,0.006951272,9.1955466e-05
