epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,7.082213160056872e-05,0.02257109,0.0012905847,4.829548329927503e-05,0.020509137,0.0009575735
1,4.9938276678876304e-05,0.020984123,0.0009809829,4.637484752897976e-05,0.020326171,0.0009435333
2,4.802511051047812e-05,0.020767184,0.0009644571,4.605367118281999e-05,0.020520618,0.00095465314
3,4.6468517294254764e-05,0.020503081,0.0009439254,4.3726801259913793e-05,0.019726597,0.0008880834
4,4.499765288314694e-05,0.020158866,0.00091705617,4.2205284631281665e-05,0.019112505,0.0008338217
5,4.3601236421701537e-05,0.019771798,0.0008856296,4.1477218878708496e-05,0.01858756,0.00078757387
6,4.2409972222985474e-05,0.019348033,0.0008518316,4.1252659806039595e-05,0.018851273,0.0008099244
7,4.1415779755136154e-05,0.01892793,0.000819545,4.033040916861401e-05,0.01853661,0.0007928838
8,4.066329979556624e-05,0.018522575,0.00079021655,4.0567379584271e-05,0.018304674,0.00077625917
9,4.007629422389775e-05,0.018201258,0.00076824595,4.036846318558156e-05,0.017936733,0.0007480283
10,3.962095088342345e-05,0.017961627,0.00075267704,3.937105830273774e-05,0.017763935,0.00074326247
11,3.922048361724547e-05,0.017757596,0.00074000924,4.0017405345196874e-05,0.017622655,0.0007320126
12,3.892182973529109e-05,0.017602803,0.00073038955,3.9226884035147515e-05,0.017475154,0.0007226955
13,3.8683116058902325e-05,0.017483486,0.0007230497,3.932547606666908e-05,0.017472727,0.0007222944
14,3.846387615456072e-05,0.01738128,0.0007166486,3.8763461205514665e-05,0.017037129,0.0006904109
15,3.827669127425325e-05,0.017300548,0.00071177597,3.888697222232965e-05,0.01711514,0.00070010556
16,3.808355383923846e-05,0.017209988,0.0007060099,3.874382488629506e-05,0.016959913,0.0006849165
17,3.7935287315459905e-05,0.017146494,0.00070202455,3.910174846259518e-05,0.01702098,0.00068744563
18,3.77989145751392e-05,0.0170886,0.0006984874,3.943722717467945e-05,0.017084673,0.0006903232
19,3.7659413649058216e-05,0.01703494,0.00069540564,3.9795498033057483e-05,0.017112715,0.0006911693
