epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.0014636489671406648,0.021203281,0.0014636486,0.0004490193896238431,0.014908491,0.00044902076
1,0.0004429740524602433,0.015031488,0.00044297465,0.0003963561913756438,0.013695691,0.00039636044
2,0.00040962173358847695,0.014373068,0.0004096217,0.00037442035351163266,0.0132399285,0.00037442238
3,0.00038777753989522657,0.013930651,0.00038777763,0.0003584724136916301,0.012945712,0.00035847412
4,0.0003704569429593782,0.013570065,0.000370457,0.0003483772397589318,0.012830534,0.00034837818
5,0.0003579225813659529,0.013294866,0.00035792243,0.0003439186754733469,0.01284286,0.00034391973
6,0.00034841044555728633,0.013070682,0.00034841054,0.0003404001146330375,0.012874059,0.0003404004
7,0.0003412474200874567,0.012897998,0.00034124745,0.00033378194353376675,0.012713281,0.0003337821
8,0.00033568212701628607,0.01276308,0.00033568204,0.0003335611698090972,0.012811437,0.00033356168
9,0.00033101130036016304,0.012651204,0.0003310111,0.0003359275507318205,0.013004445,0.0003359283
10,0.000327269399172316,0.012562956,0.00032726902,0.00034054390449414664,0.013230652,0.00034054366
11,0.0003238086021877825,0.01248262,0.0003238088,0.00034354321112077654,0.013431656,0.00034354275
12,0.00032059640583271783,0.012410757,0.00032059645,0.00033621782548789677,0.013221813,0.00033621688
13,0.0003175249022835245,0.012342047,0.00031752457,0.0003332193271151892,0.013135406,0.00033321834
14,0.000314717963108172,0.012278221,0.000314718,0.0003238457085593767,0.012803252,0.00032384583
15,0.000312139417262127,0.012215428,0.00031213945,0.00031914171633460215,0.012630958,0.00031914105
16,0.0003099238146344821,0.012165652,0.00030992393,0.00031302641780272926,0.012432286,0.00031302604
17,0.0003076744347376128,0.012111623,0.00030767475,0.0003086790892724652,0.012279785,0.00030867857
18,0.00030564717878587546,0.01206562,0.00030564735,0.00030462397543900156,0.012162987,0.0003046237
19,0.00030348383674087625,0.01201597,0.00030348395,0.0003029650401882621,0.012122825,0.0003029649
20,0.00030173143754092354,0.011978314,0.00030173123,0.0002997541980467742,0.01199393,0.00029975452
21,0.00030004071773650744,0.011939785,0.00030004067,0.00029732722295901796,0.011929824,0.0002973269
22,0.0002983151837872962,0.011902645,0.00029831493,0.0002965205467427059,0.0119551355,0.0002965192
23,0.0002967477688503762,0.011870448,0.0002967476,0.00029564851076611075,0.011925466,0.00029564882
24,0.00029521692554466424,0.011836634,0.000295217,0.00029425676252111093,0.011897389,0.00029425634
25,0.0002936990359115104,0.011805242,0.00029369906,0.00029229019638593264,0.011836873,0.00029228991
26,0.0002922882143128663,0.011771617,0.00029228826,0.0002897894615732114,0.011760042,0.00028978757
27,0.0002909399383049458,0.011740984,0.0002909401,0.00028585058988407153,0.011588081,0.00028584982
28,0.0002896251302243521,0.011712025,0.00028962505,0.00028353957154389573,0.011512572,0.00028353967
29,0.0002884216756466776,0.011683855,0.0002884218,0.0002802449225744517,0.011363331,0.00028024524
30,0.0002872273619441936,0.0116563495,0.00028722733,0.00027841778225178276,0.011302374,0.00027841708
31,0.00028607121967710555,0.01163122,0.00028607107,0.00027672081225856314,0.011236154,0.0002767207
32,0.000284992244100819,0.011608145,0.00028499233,0.00027515064391422396,0.011182961,0.00027514985
33,0.00028400398627234,0.01158717,0.00028400397,0.00027491554452481123,0.011200204,0.00027491522
34,0.0002829873210967829,0.011565016,0.00028298725,0.000274225443849068,0.011195178,0.00027422476
35,0.00028206728975909453,0.011545136,0.0002820676,0.00027406141477835427,0.0112193925,0.00027406053
36,0.0002811174735520035,0.011524884,0.00028111725,0.0002740593795922983,0.011233752,0.0002740589
37,0.00028023372557945547,0.011506482,0.00028023374,0.0002738959694063705,0.011245367,0.00027389545
38,0.00027937156022526325,0.011488857,0.00027937145,0.00027411266230597533,0.011279964,0.00027411248
39,0.0002784995970968157,0.011468383,0.00027849933,0.0002744700306687988,0.011324183,0.0002744697
40,0.00027766768956556914,0.011449625,0.00027766786,0.0002743556458327246,0.011344433,0.00027435465
41,0.0002767595039991041,0.011430175,0.0002767594,0.0002737963745619356,0.011340765,0.00027379583
42,0.00027587140772802134,0.011410533,0.00027587137,0.00027425871986116204,0.011377857,0.00027425884
