epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.0007632070271607304,0.012446638,0.0007632334,0.00013441220759635643,0.008275563,0.00013441558
1,0.000142565598616019,0.008730154,0.00014256504,0.0001237791084256615,0.007923772,0.00012378194
2,0.00013423718861213757,0.00848741,0.00013423667,0.00011862736648794322,0.0077460166,0.000118630436
3,0.00012990254625611181,0.008348557,0.00012990211,0.00011493513552103876,0.007592456,0.000114937975
4,0.00012695139007835976,0.008245822,0.00012695108,0.00011358795532824213,0.0075691584,0.000113590206
5,0.00012464901406649082,0.008164059,0.00012464874,0.00011090232513883407,0.007446463,0.00011090462
6,0.00012241810249500877,0.0080785835,0.00012241777,0.00011015961580109583,0.0074147657,0.00011016187
7,0.00012049962922633538,0.00800405,0.00012049896,0.00011727797880561375,0.007888914,0.00011728048
8,0.00011886813693668503,0.007939451,0.000118867625,0.00012602643163496494,0.008381228,0.0001260289
9,0.00011735790273795503,0.007876962,0.00011735734,0.00013062711412253162,0.008649144,0.00013062944
10,0.00011592804292386614,0.007818224,0.00011592742,0.00013223012430445765,0.008726454,0.00013223234
11,0.00011458807137641446,0.00776357,0.00011458769,0.00013838682842993975,0.009044849,0.00013838928
