epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.0025086928028592885,0.026511354,0.0025090408,0.0008449861440347085,0.018997366,0.000845171
1,0.0008403504102113339,0.019773321,0.0008404349,0.0007843709436418892,0.018400025,0.0007845236
2,0.0007970642792336092,0.019317547,0.0007971507,0.0007619603250504299,0.018188726,0.00076209096
3,0.0007763905594597184,0.019075532,0.0007764776,0.0007455458450063573,0.01803464,0.0007456685
4,0.000763086250705758,0.01890262,0.00076317164,0.0007420748189072213,0.018144647,0.0007421719
5,0.0007531963653281955,0.018765993,0.00075328164,0.0007338202232157226,0.018039364,0.00073391275
6,0.0007444197707515649,0.018641785,0.0007445006,0.0007287481334954405,0.018095467,0.00072883145
7,0.0007368761811612442,0.018536363,0.0007369612,0.0007237914115329171,0.018064272,0.0007238799
8,0.0007295220753996378,0.018435769,0.0007296089,0.0007204581373895649,0.01807904,0.00072054385
9,0.0007234711270573116,0.0183453,0.00072355376,0.0007203491641555789,0.018105783,0.00072042766
10,0.0007184556844583432,0.018264929,0.0007185375,0.0007207620339998546,0.01813026,0.0007208324
11,0.0007140915632181146,0.018189779,0.00071417185,0.0007088339942489169,0.01786828,0.00070890196
12,0.0007099579150515665,0.018120145,0.00071003917,0.0007003207576336774,0.017747367,0.00070038653
13,0.0007061353903727595,0.018054692,0.0007062167,0.0006955961386445487,0.01758278,0.000695661
14,0.0007025849653050359,0.017995743,0.00070266234,0.0006908246456270357,0.017493865,0.00069087575
15,0.0006988430242697036,0.017929776,0.0006989199,0.0006825540241794883,0.01732638,0.00068260136
16,0.0006951140917522296,0.017866267,0.00069519214,0.0006790714413267338,0.01726972,0.00067911553
17,0.0006914898211713576,0.01780862,0.0006915664,0.0006751562029915169,0.017165188,0.00067519577
18,0.0006879818897776077,0.017752672,0.0006880564,0.0006741345135199856,0.017203111,0.0006741697
19,0.0006845574162209068,0.017695537,0.00068462966,0.0006730662977512459,0.017253118,0.00067310693
20,0.000681641827662095,0.017651068,0.0006817135,0.0006699219943072294,0.017173609,0.0006699511
21,0.0006789048730112266,0.01760628,0.00067897706,0.0006671432964344837,0.01714332,0.00066716573
22,0.0006762607412052934,0.017566124,0.0006763295,0.000668328201900667,0.01724868,0.00066835305
23,0.0006738278090455799,0.017526578,0.000673897,0.0006671626738244,0.017239612,0.0006671866
24,0.0006713933448941953,0.01749012,0.0006714616,0.0006653341893210002,0.017219905,0.0006653567
25,0.0006690995327732096,0.017448196,0.00066916144,0.0006630703994462746,0.017107934,0.00066309347
26,0.0006671579281760058,0.017413916,0.0006672177,0.0006591650185436678,0.017024988,0.0006591938
27,0.0006652112231205366,0.01738283,0.0006652706,0.0006533157983673625,0.016897026,0.0006533505
28,0.0006634680392935334,0.017355608,0.0006635241,0.0006522835003261362,0.01686447,0.00065231475
29,0.0006617238401437105,0.017325686,0.0006617782,0.0006512430022310135,0.016880898,0.0006512792
30,0.0006602114102287766,0.017300066,0.0006602619,0.0006498106549304843,0.016818425,0.00064985134
31,0.0006585638024546963,0.017270323,0.00065861526,0.0006485181031613562,0.016828302,0.00064856425
32,0.0006575346411387596,0.01725211,0.00065757986,0.0006482974919794467,0.016784808,0.0006483401
33,0.0006561301701287964,0.017227674,0.0006561784,0.0006457274334329187,0.01679097,0.00064577366
34,0.0006547680019223591,0.017205598,0.00065481773,0.0006443137224920972,0.0167339,0.0006443571
35,0.0006536172017991629,0.017185524,0.0006536662,0.0006430492806526493,0.016684648,0.0006430899
36,0.0006523855883933148,0.01716266,0.00065243285,0.0006419634939677562,0.016671661,0.0006419988
37,0.0006511721687197794,0.017139006,0.00065122236,0.0006427788136158625,0.016690409,0.0006428138
38,0.0006503981829964415,0.017124675,0.00065044605,0.0006433708267246687,0.016643427,0.0006434077
39,0.0006495229130151636,0.01710737,0.0006495698,0.0006411379615074173,0.0166533,0.00064116775
40,0.0006485573834794054,0.017089097,0.0006486048,0.0006397398396906898,0.016624719,0.0006397723
41,0.0006475628360618537,0.017071916,0.0006476063,0.0006395978487818661,0.016632246,0.00063963135
42,0.0006469249601058273,0.017059179,0.0006469717,0.0006399324972642611,0.016681641,0.0006399624
43,0.0006460488261075771,0.017043166,0.00064609566,0.0006402933532989953,0.016683595,0.00064032536
44,0.0006451676261263506,0.01702754,0.0006452168,0.0006405594610935316,0.016704338,0.00064059015
45,0.0006444691563466673,0.017014362,0.00064451434,0.0006388904160399582,0.016647585,0.0006389174
46,0.0006438454423613883,0.017003708,0.00064388994,0.0006385818701672508,0.016629932,0.00063861645
47,0.0006430763117659845,0.01698682,0.0006431205,0.0006388713537511549,0.016668484,0.0006388982
48,0.0006424884109464237,0.01697583,0.0006425324,0.0006366946709705055,0.016566752,0.0006367252
49,0.0006418800017696289,0.016962798,0.0006419225,0.0006389170968523662,0.016634652,0.0006389529
50,0.0006412347842060089,0.016952021,0.0006412773,0.0006379702112775729,0.016585024,0.0006379998
51,0.0006406137678854918,0.016939245,0.0006406586,0.000637506018045085,0.016616883,0.0006375337
52,0.0006398650767872438,0.016926304,0.0006399075,0.0006361790349049042,0.016561372,0.0006362075
53,0.0006392788591507454,0.016913265,0.0006393202,0.0006361165008056312,0.016570987,0.00063614576
54,0.0006387254342432361,0.016902674,0.0006387678,0.0006373191725461881,0.016600518,0.0006373424
55,0.0006381742713267407,0.016891599,0.0006382147,0.0006365039846102974,0.016601283,0.00063652714
56,0.0006376785964361192,0.016879873,0.00063771964,0.0006356058606409878,0.016543867,0.0006356355
57,0.0006371459978666189,0.016867582,0.0006371866,0.0006353929115639309,0.01656187,0.0006354194
58,0.0006365766499590747,0.016856186,0.0006366164,0.000635232832525148,0.016542658,0.0006352645
59,0.0006362004250515262,0.01684614,0.0006362415,0.0006357307341021292,0.016523477,0.00063575787
60,0.0006357102194131995,0.016836848,0.00063575344,0.0006357790852244069,0.016560266,0.00063580857
61,0.0006352315322798886,0.016826916,0.00063527346,0.0006361734128742695,0.01659047,0.000636201
62,0.0006346927397051059,0.01681898,0.00063473434,0.0006359620225159276,0.01657505,0.00063599454
63,0.0006344044919558689,0.01680931,0.00063444505,0.0006373733299323072,0.016601223,0.000637406
