epoch,loss,mae,mse
0,0.001446189376089892,0.014349149,0.001446186
1,8.829690360047303e-05,0.0073037273,8.829697e-05
2,6.455383129199609e-05,0.0062607625,6.4553744e-05
3,5.1407535914730444e-05,0.005618443,5.1407456e-05
4,4.378124598185248e-05,0.00519738,4.3781183e-05
5,3.877203063274906e-05,0.0048855646,3.8772e-05
6,3.499046292862704e-05,0.004629043,3.499044e-05
7,3.181075216502781e-05,0.0043854904,3.1810785e-05
8,2.8087742004051417e-05,0.004150274,2.8087716e-05
9,2.684537589845655e-05,0.0040590656,2.6845377e-05
10,2.462467660615463e-05,0.003885145,2.4624724e-05
11,2.2989092502030947e-05,0.003751688,2.2989056e-05
12,2.17978263499214e-05,0.0036599531,2.1797838e-05
13,2.1048759820015936e-05,0.0035747564,2.1048745e-05
14,2.009609198239447e-05,0.003516152,2.0096079e-05
15,1.9113705092193367e-05,0.0034282126,1.9113704e-05
16,1.816978532551615e-05,0.003331901,1.8169776e-05
17,1.781133329441267e-05,0.0032968791,1.7811333e-05
18,1.728275417423197e-05,0.0032468308,1.7282737e-05
19,1.6724777946687993e-05,0.0031994504,1.6724789e-05
20,1.609601850845517e-05,0.0031384248,1.6096046e-05
21,1.5517445261795937e-05,0.0030772698,1.5517466e-05
22,1.5094606623756725e-05,0.0030368145,1.5094615e-05
23,1.4746667548951022e-05,0.003010451,1.474669e-05
24,1.449598564678769e-05,0.0029803747,1.4495966e-05
