epoch,loss,mae,mse
0,0.0007688943893107352,0.01045693,0.00076889456
1,4.662289089668775e-05,0.00496417,4.6622874e-05
2,4.287812851340277e-05,0.0047538667,4.2878142e-05
3,4.125180828414159e-05,0.0046470864,4.1251835e-05
4,4.035597243433586e-05,0.004585785,4.0356073e-05
5,3.962596157361986e-05,0.004531284,3.9625967e-05
6,3.910044409276452e-05,0.004491345,3.910047e-05
7,3.860293990466744e-05,0.0044531305,3.860294e-05
8,3.820353200455429e-05,0.004421353,3.8203576e-05
9,3.788188799982891e-05,0.004396838,3.7881895e-05
10,3.76248576733633e-05,0.004377304,3.7624868e-05
11,3.742872867995175e-05,0.00436132,3.742873e-05
12,3.717832649010234e-05,0.0043411,3.7178314e-05
13,3.7006835140346084e-05,0.0043283715,3.7006816e-05
14,3.68069652892882e-05,0.0043112882,3.6807083e-05
15,3.664573407993885e-05,0.0042987666,3.6645688e-05
16,3.6479829596646595e-05,0.004285902,3.6479847e-05
17,3.628184178684023e-05,0.0042698015,3.6281854e-05
18,3.613121271249838e-05,0.0042572394,3.6131223e-05
19,3.598076308029704e-05,0.004244756,3.598069e-05
20,3.584424088257947e-05,0.004234176,3.5844216e-05
21,3.5710278488113546e-05,0.004223815,3.571026e-05
22,3.5564316356321795e-05,0.0042120907,3.556434e-05
23,3.5450587450905006e-05,0.0042027202,3.5450605e-05
24,3.5329137528460706e-05,0.0041923304,3.5329198e-05
