epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.0007427539848636153,0.0133074345,0.00074295216,0.00017982592448679993,0.009763308,0.00017986241
1,0.00014121567863103994,0.0087319175,0.0001412306,0.00016653146877358016,0.009510545,0.00016656221
2,0.00013651313064617343,0.008597991,0.0001365277,0.00016361654543102505,0.009433402,0.00016364371
3,0.00013293923110993525,0.008472449,0.00013295401,0.0001731376995206588,0.009807747,0.00017316331
4,0.0001298607936898644,0.008360851,0.00012987273,0.00016593227949704254,0.009541834,0.00016595935
5,0.00012734292678018633,0.008267409,0.00012735448,0.00016181157426487452,0.00942372,0.0001618336
6,0.00012509441781541835,0.008182748,0.00012510791,0.00016385896605997324,0.009482828,0.00016387989
7,0.00012311583591095496,0.008107738,0.00012312991,0.00016054931258045315,0.009352214,0.00016057177
8,0.00012123084470119688,0.008035895,0.00012124412,0.00015812903611514315,0.00925143,0.00015814684
9,0.00011933503436343412,0.007965389,0.00011934851,0.00015367730648553637,0.00912204,0.00015369707
10,0.0001175659578893529,0.007894444,0.00011757989,0.000146381236709048,0.008864649,0.00014640148
11,0.00011609331103537758,0.007835095,0.00011610645,0.00014270407863331994,0.008702726,0.000142723
12,0.0001148560338307658,0.0077867447,0.00011486978,0.0001413693780612094,0.008685686,0.00014139
13,0.00011361390445694484,0.007734667,0.000113626375,0.00013582162935395626,0.008453142,0.00013584083
14,0.00011249557163100264,0.007689256,0.000112508176,0.00013334576801179174,0.008370658,0.00013336739
15,0.00011140676516685521,0.0076448275,0.00011141952,0.00013442352184081773,0.008490595,0.0001344456
16,0.00011042572472659303,0.0076036127,0.000110438035,0.00013601551558347594,0.008572503,0.00013603673
17,0.00010953764024358561,0.0075634033,0.000109549714,0.00013867892637964475,0.008726186,0.00013869966
18,0.00010876621234309628,0.00752914,0.000108779204,0.0001359809165549903,0.008626271,0.0001359987
19,0.00010798679718093372,0.0074945767,0.000108000895,0.00012975739148127967,0.008376024,0.00012977562
20,0.00010746934798609092,0.0074752243,0.00010748346,0.0001312647415505827,0.008441411,0.00013128368
21,0.0001069179493873323,0.0074514975,0.00010693212,0.00013430754706208315,0.008599697,0.00013432834
22,0.0001064630130172901,0.0074299322,0.00010647671,0.00013576735994788903,0.008685575,0.00013578577
23,0.00010610491736153554,0.0074106744,0.00010611876,0.00013731574119086958,0.008694853,0.000137333
24,0.00010571116984625402,0.007392905,0.000105722036,0.00013151563467209961,0.008483287,0.0001315377
