epoch,loss,mae,mse
0,0.06465616442357289,0.1450902,0.06465641
1,0.0029300521920812886,0.039916012,0.0029300533
2,0.0013869811042339446,0.02763797,0.0013869813
3,0.0009050929479084845,0.02250219,0.00090509275
4,0.0006554301544356748,0.019304719,0.00065543066
5,0.0005252279750711059,0.017387403,0.0005252274
6,0.00044999058886028887,0.016120745,0.0004499915
7,0.00039598838120194057,0.01516407,0.00039598855
8,0.000352509603036729,0.01434676,0.00035250984
9,0.0003239450847858427,0.013766231,0.00032394528
10,0.00030286771037262526,0.013312237,0.00030286753
11,0.00028634933830344595,0.012943925,0.0002863487
12,0.00027296827544042004,0.012639716,0.00027296826
13,0.0002619297844249682,0.012384687,0.00026193
14,0.0002525540447096687,0.01216385,0.0002525541
15,0.00024438490819079264,0.011969752,0.00024438478
16,0.0002370255129283008,0.011794481,0.0002370253
17,0.00023026462180829657,0.01163041,0.00023026507
18,0.00022401409934792095,0.011474439,0.00022401442
19,0.00021824381903078857,0.011327536,0.00021824354
20,0.00021294863955767816,0.011190387,0.00021294861
21,0.00020803147415662744,0.011061211,0.00020803194
22,0.0002034788417052994,0.010939433,0.00020347821
23,0.00019920445527199737,0.010823553,0.00019920466
24,0.0001950054119994816,0.010706136,0.00019500533
