epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.002702218771159782,0.020645062,0.0027022245,5.109851534131256e-05,0.005135669,5.1094274e-05
1,3.413925672956144e-05,0.004298374,3.4139175e-05,1.952057202036985e-05,0.0032934456,1.9518533e-05
2,1.8218797575807134e-05,0.0032355424,1.8218821e-05,1.3306217055033028e-05,0.0027506496,1.330509e-05
3,1.3589216351351102e-05,0.002820807,1.3589217e-05,9.9966109161866e-06,0.0023947244,9.99581e-06
4,1.1038716386163807e-05,0.0025591645,1.1038733e-05,8.233407253572996e-06,0.0021864919,8.232583e-06
5,9.584442275518085e-06,0.002398341,9.584443e-06,7.3482979489646335e-06,0.0020723427,7.3474644e-06
6,8.694345021296093e-06,0.0022900435,8.694344e-06,6.729040659998093e-06,0.0019911495,6.7283795e-06
7,8.07554804873819e-06,0.002211792,8.07554e-06,6.224539570041349e-06,0.0019202788,6.224018e-06
8,7.611452812977535e-06,0.0021511123,7.611477e-06,5.788658830211785e-06,0.0018548582,5.788202e-06
9,7.225415677530691e-06,0.0020986334,7.225426e-06,5.468165547780771e-06,0.0018052947,5.467767e-06
10,6.890972630561529e-06,0.0020508505,6.8909726e-06,5.181563697451162e-06,0.0017540428,5.1811726e-06
11,6.642975861697258e-06,0.0020147914,6.6429716e-06,4.968069484829304e-06,0.001718412,4.9676996e-06
12,6.431931701164493e-06,0.0019833005,6.4319147e-06,4.8353086590364794e-06,0.001695542,4.834951e-06
13,6.254191404108756e-06,0.0019563423,6.254187e-06,4.715728496830396e-06,0.0016751307,4.7153762e-06
14,6.102071686805824e-06,0.0019326587,6.1020864e-06,4.5892708456902525e-06,0.0016529555,4.588932e-06
15,5.963666779903828e-06,0.0019109906,5.9636673e-06,4.512460923554285e-06,0.0016402282,4.5121387e-06
16,5.832727094488551e-06,0.0018900555,5.8327328e-06,4.472547825392898e-06,0.0016353773,4.4722487e-06
17,5.715072098412618e-06,0.0018711105,5.715072e-06,4.5761411359233616e-06,0.0016584567,4.575862e-06
18,5.608249080833048e-06,0.0018540052,5.6082586e-06,4.708880020738521e-06,0.0016870208,4.7086173e-06
19,5.508058204016249e-06,0.0018374076,5.5080613e-06,4.812498877438639e-06,0.001709687,4.812241e-06
20,5.412450939142478e-06,0.0018217472,5.4124516e-06,4.960668019468339e-06,0.0017405398,4.9604055e-06
21,5.322467361485386e-06,0.0018068136,5.322468e-06,4.948238576194705e-06,0.0017399727,4.947998e-06
