epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.00019767386830871921,0.03274617,0.002624041,0.00014942293176701857,0.028236073,0.0019530444
1,0.00015056429865374743,0.029710002,0.0020736924,0.00015559703072889365,0.02889351,0.0018735644
2,0.00014076926036690854,0.029075788,0.0019760632,0.0001337442437247965,0.028052257,0.0018729346
3,0.00013327096161085654,0.028550588,0.0019039453,0.0001264209132338257,0.027785623,0.0018419055
4,0.00012790875559554374,0.028102648,0.00185312,0.00012460779140457273,0.027596092,0.0017977452
5,0.00012393701638284174,0.02767647,0.0018098278,0.00012678873796968899,0.027964594,0.0017931551
6,0.00012070520297043543,0.02721231,0.0017679445,0.00012567639798019887,0.027662415,0.0017525223
7,0.00011820731469827052,0.026782129,0.0017329175,0.00012002151739343984,0.026986051,0.0017196819
8,0.00011640328947918806,0.02649182,0.0017098137,0.00011686251861220625,0.02627704,0.0016654321
9,0.00011502938497294702,0.026238643,0.0016906449,0.00011405091961948563,0.0257165,0.0016282186
10,0.00011394848929464598,0.026030488,0.0016740328,0.00011216937612418063,0.02544945,0.0016214368
11,0.00011306999475670321,0.02586164,0.0016632891,0.00011061958802211743,0.025470436,0.0016373191
12,0.0001122672345647027,0.025703717,0.0016509426,0.0001096713465337889,0.025444739,0.0016477224
13,0.00011152385827786967,0.025575008,0.001641139,0.00010914577780238217,0.0252511,0.0016336165
14,0.0001109272216756088,0.02546671,0.0016339661,0.00010939770676731143,0.025048204,0.0016109983
15,0.00011047497279758038,0.025385488,0.0016273912,0.00010877410170725583,0.025006836,0.001613128
16,0.0001100349949480209,0.0253005,0.0016219172,0.00010862494888905523,0.024981761,0.0016109605
17,0.00010958042914318604,0.025211837,0.0016146641,0.00010817536199991549,0.024826562,0.0015952064
18,0.00010923868903102843,0.025134513,0.001609318,0.0001081170262642422,0.024756756,0.0015897983
19,0.00010887493948120084,0.02504558,0.0016020605,0.00010770888536976167,0.024758639,0.0015905666
20,0.0001084978687742033,0.025000622,0.0015983492,0.00010736581289764065,0.024503298,0.0015639476
21,0.00010821267355285588,0.024942175,0.0015940319,0.00010769039058624346,0.024540255,0.0015586225
22,0.00010796682235913695,0.024904396,0.0015907702,0.0001071285702620455,0.024373308,0.0015475816
23,0.00010765760368223345,0.024844421,0.0015861513,0.000106758992387122,0.024354355,0.0015492013
24,0.00010743750629235866,0.024803953,0.0015830596,0.00010686926005333074,0.02431524,0.0015446445
25,0.00010725470115527479,0.024770573,0.0015808543,0.00010610918339959051,0.024053583,0.0015204053
26,0.00010696020128093984,0.024736779,0.0015772848,0.00010637187665656528,0.024199503,0.0015365572
27,0.00010675861270685262,0.02470483,0.0015748717,0.00010663009027034404,0.024146473,0.001525293
28,0.00010651267161784341,0.024659544,0.0015710477,0.0001061288427874157,0.024152968,0.001528339
29,0.00010629500587748108,0.024624676,0.0015681223,0.00010588876342019818,0.023981651,0.0015199227
30,0.00010614308227026656,0.024592081,0.0015660068,0.0001056231099469271,0.023919955,0.0015102183
31,0.00010595064411426902,0.024559114,0.0015636731,0.00010542874229476933,0.024101797,0.0015288317
32,0.00010577928555248257,0.02453061,0.00156117,0.0001056942346880493,0.024040848,0.0015234343
33,0.00010556761636944776,0.024489194,0.0015574337,0.00010634299197430186,0.02418851,0.0015340836
34,0.00010535562598874867,0.024445705,0.0015537564,0.00010544278087965255,0.024001062,0.0015192577
35,0.00010522946829740421,0.024438923,0.0015538933,0.00010524304467611503,0.024074527,0.0015321893
36,0.00010508251942167525,0.024416216,0.00155174,0.00010563617558338921,0.024275132,0.0015533209
37,0.00010493451750618406,0.024386508,0.0015501069,0.00010528170726403572,0.024174249,0.0015463267
38,0.0001047226963445343,0.024353735,0.0015473859,0.00010525859626763152,0.024134312,0.0015433131
39,0.00010454932910905387,0.02432039,0.0015439263,0.00010488623141513747,0.024023214,0.0015280431
40,0.00010434231610414168,0.024296893,0.001542444,0.00010501861654969814,0.02428739,0.0015537151
41,0.00010421827705999594,0.024279682,0.0015405744,0.00010498009754744644,0.02415504,0.00154592
42,0.00010410436298825856,0.024240462,0.0015369271,0.00010508842520851363,0.024160003,0.0015461966
43,0.00010395998826977237,0.024212798,0.0015352955,0.00010443851024268233,0.023923468,0.0015207661
44,0.00010386548913081221,0.02419104,0.0015334133,0.00010406648263753838,0.024008797,0.0015332005
45,0.00010366576234044646,0.024167826,0.0015311234,0.00010433409867038658,0.024060879,0.0015389464
46,0.00010357857569850619,0.024144175,0.0015288672,0.00010421661653236545,0.024046376,0.0015326315
47,0.00010342748097572088,0.024121849,0.0015269303,0.00010431936026785368,0.024096971,0.001539549
48,0.00010328515499101037,0.024105987,0.0015248073,0.00010438123444151781,0.024069874,0.0015416625
49,0.00010321826318957545,0.02408416,0.0015233086,0.00010431006325375374,0.024190132,0.0015511852
