epoch,loss,mae,mse
0,0.0029871758648008107,0.02932914,0.0029871764
1,0.0007575491093471646,0.018711474,0.0007575484
2,0.0006228377128671854,0.017216057,0.0006228386
3,0.0005564420939842239,0.016341317,0.00055644225
4,0.0005182025643461383,0.015776906,0.00051820214
5,0.0004929855744610541,0.015387696,0.0004929855
6,0.0004748951173829846,0.01509856,0.00047489465
7,0.00046138487143907695,0.014873592,0.0004613858
8,0.0004502064884826541,0.014679823,0.00045020573
9,0.0004411051458120346,0.014521328,0.00044110455
10,0.0004334994389675558,0.014385675,0.00043350024
11,0.00042714468732709066,0.014271547,0.00042714473
12,0.0004216221304796636,0.014170193,0.00042162204
13,0.00041680654981872064,0.01408098,0.00041680658
14,0.000412458890681155,0.014002237,0.000412459
15,0.00040849177917465565,0.013928567,0.00040849263
16,0.0004048443207144737,0.0138598485,0.0004048436
17,0.000401543296049349,0.013796424,0.00040154284
18,0.00039857753408839927,0.013738922,0.0003985772
19,0.00039581258960766716,0.013683579,0.00039581323
20,0.00039329804635373876,0.013634061,0.00039329837
21,0.0003909365333965979,0.0135871,0.00039093674
22,0.0003887197873997502,0.013544356,0.00038871978
23,0.0003865512163680978,0.0135016525,0.00038655137
24,0.0003846017081639729,0.013463131,0.0003846016
