epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,7.741455529292682e-05,0.01779374,0.0010342323,3.658125132873397e-05,0.015881162,0.00050139835
1,2.955160289386087e-05,0.014430272,0.0004453357,3.814171852398232e-05,0.015997477,0.00049608084
2,2.781276910885588e-05,0.014139932,0.00043070127,3.848159993365706e-05,0.01602711,0.00048813678
3,2.6347249298667654e-05,0.013896405,0.0004190004,3.8091401668072824e-05,0.016024971,0.00048264337
4,2.5149876335770517e-05,0.0136944065,0.0004106272,3.627435093474185e-05,0.015842222,0.00047719196
5,2.407306391790352e-05,0.0134525,0.00039979056,3.5773444491769934e-05,0.015827365,0.00047493292
6,2.3195052617861193e-05,0.013191712,0.0003875009,3.478686574968881e-05,0.015582651,0.00046217296
7,2.2499883054083594e-05,0.012926797,0.0003748773,3.5204757974772856e-05,0.015397326,0.0004440914
8,2.189404294133764e-05,0.012720134,0.0003653284,3.129156488620175e-05,0.014907367,0.00043073273
9,2.136577334768281e-05,0.012528121,0.00035619232,3.0432549857479704e-05,0.014781347,0.0004271525
10,2.088808018834287e-05,0.012322501,0.00034669813,2.9807569526476426e-05,0.014353555,0.00040201144
11,2.0451513398972062e-05,0.012112908,0.0003366611,2.8985727315540007e-05,0.014152032,0.00039464232
12,2.0069105252539164e-05,0.01192877,0.00032822022,2.7156015959660963e-05,0.013707261,0.00037939387
13,1.9747369255100054e-05,0.011765953,0.00032091423,2.4165946423914675e-05,0.013021184,0.00035423305
14,1.940853508153285e-05,0.011603955,0.00031383804,2.215389440193519e-05,0.012534507,0.00033715746
15,1.9150489480830167e-05,0.011474243,0.00030792024,2.194103936652708e-05,0.0124574695,0.00033361325
16,1.8897909081460204e-05,0.011357181,0.00030277373,2.2102602374735243e-05,0.012424249,0.00033013773
17,1.8652072835514702e-05,0.011227052,0.0002968086,2.1413611015598777e-05,0.012245343,0.0003232237
18,1.843864188462934e-05,0.011122865,0.00029236107,2.3459338097048815e-05,0.012506028,0.0003249855
19,1.824788789715999e-05,0.01102949,0.00028840968,2.3607603622236324e-05,0.01255972,0.0003271561
20,1.8113044451776326e-05,0.010961116,0.000285317,2.3173789951557922e-05,0.012462926,0.00032506709
21,1.7973934851933762e-05,0.01090381,0.0002829664,2.3396173216121525e-05,0.012513788,0.00032553915
22,1.785837097229613e-05,0.010835498,0.00028000295,2.291174094371379e-05,0.012444446,0.0003235768
