epoch,loss,mae,mse
0,0.038507885257941014,0.09088479,0.038507916
1,0.0006689947691386643,0.019371098,0.0006689935
2,0.0003229348113530961,0.013779206,0.0003229345
3,0.0002317199714382943,0.011752792,0.00023172023
4,0.0001870747897762836,0.010571818,0.00018707497
5,0.00015941246563027148,0.009763874,0.00015941226
6,0.0001401199518267909,0.009156809,0.00014011972
7,0.00012606446466843885,0.008687514,0.00012606457
8,0.0001151956328082031,0.008307143,0.00011519555
9,0.00010667485290474541,0.0079958495,0.000106674874
10,9.993042823110424e-05,0.007739927,9.993041e-05
11,9.446801491515677e-05,0.0075252308,9.446816e-05
12,8.989341053157183e-05,0.007339718,8.98934e-05
13,8.588221002060245e-05,0.0071725915,8.588203e-05
14,8.232396401982954e-05,0.007020831,8.232399e-05
15,7.909841103143551e-05,0.0068816426,7.9098405e-05
16,7.620763222001165e-05,0.006755659,7.620756e-05
17,7.357389017406775e-05,0.00663835,7.3574e-05
18,7.115730916043709e-05,0.0065295924,7.115742e-05
19,6.893715886236049e-05,0.0064282315,6.893717e-05
20,6.688129426184747e-05,0.006332649,6.688124e-05
21,6.493934549037761e-05,0.006241869,6.4939246e-05
22,6.305021608578287e-05,0.0061536753,6.305028e-05
23,6.125760035840975e-05,0.006067733,6.1257684e-05
24,5.968222475453421e-05,0.005989921,5.9682287e-05
