epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,7.883484263704824e-05,0.019949479,0.001171739,3.950724868653805e-05,0.016318109,0.0005753724
1,3.972682486604234e-05,0.016924048,0.00060807524,3.602623377316063e-05,0.015774615,0.00053089747
2,3.679830512065174e-05,0.016464878,0.00057200075,3.385884234537547e-05,0.01539538,0.0005051258
3,3.4688730783028794e-05,0.016132403,0.0005510571,3.300197861979715e-05,0.0152119715,0.00049024343
4,3.308703012431839e-05,0.015902216,0.00053834956,3.2345676853650476e-05,0.015190661,0.0004866337
5,3.1848089929886296e-05,0.015727546,0.0005301562,3.154576408420518e-05,0.015192984,0.0004879217
6,3.085059214225371e-05,0.015545979,0.0005203904,3.100960948793559e-05,0.0151429055,0.00048646188
7,2.989342042685686e-05,0.015339661,0.0005091629,3.007815073084488e-05,0.015081699,0.00048616907
8,2.900087979771862e-05,0.0151327625,0.0004977577,2.831195234934051e-05,0.014587407,0.00046038814
9,2.809168041808464e-05,0.014871891,0.0004828909,2.7149879507855163e-05,0.014362311,0.00045171208
10,2.7310246658411674e-05,0.014600805,0.00046825787,2.632799765409856e-05,0.013955449,0.00043182465
11,2.661565276469836e-05,0.014331087,0.00045497014,2.5960069338510166e-05,0.013730925,0.00041824064
12,2.6055061139881478e-05,0.014073685,0.00044193538,2.7368775059933117e-05,0.0138761,0.00041761444
13,2.558503459149506e-05,0.013850103,0.00043097447,2.6088595374218976e-05,0.013515577,0.00040564526
14,2.5176916478168486e-05,0.013644792,0.00042107192,2.502997172366274e-05,0.013230663,0.00039403434
15,2.4858635337607534e-05,0.013485707,0.00041334267,2.4577419670656806e-05,0.013031284,0.00038501667
16,2.4547596134860735e-05,0.01334544,0.0004067915,2.4142767818223332e-05,0.012904984,0.00038040642
17,2.4305920357915705e-05,0.013223082,0.0004009924,2.3362125406222795e-05,0.012718872,0.00037529707
18,2.407672433066182e-05,0.013122825,0.0003964339,2.334449412003067e-05,0.012560479,0.00036537126
19,2.385695752413345e-05,0.013033955,0.0003922127,2.2769028013275844e-05,0.012563013,0.00037073952
20,2.3662461926994314e-05,0.012950936,0.0003883357,2.301346970551951e-05,0.012540737,0.0003671822
21,2.3470052936214156e-05,0.0128738675,0.00038476728,2.267633672882136e-05,0.012485666,0.0003655954
22,2.3302238481618196e-05,0.012801948,0.00038137025,2.2580698168972343e-05,0.012426429,0.00036297142
23,2.313621129674305e-05,0.012724625,0.00037763367,2.2596405559194363e-05,0.0124089625,0.0003614857
24,2.2962709143508358e-05,0.012654729,0.00037443088,2.2153094047244313e-05,0.012328072,0.00036068307
25,2.2807875323259005e-05,0.0125933215,0.0003714828,2.181096276043603e-05,0.012198883,0.0003539299
26,2.2649763139197603e-05,0.01252528,0.00036837673,2.1705775543756293e-05,0.012084836,0.00034728125
27,2.2525119191684228e-05,0.012474532,0.00036597278,2.1759208259707012e-05,0.012088782,0.00034614015
28,2.240326895070861e-05,0.0124201495,0.00036345946,2.1647757903601906e-05,0.012039271,0.00034505257
29,2.22689590085065e-05,0.012360752,0.0003609581,2.170982823313492e-05,0.012026979,0.0003432734
30,2.2154889960324258e-05,0.012310393,0.00035870855,2.1400804628158957e-05,0.011913377,0.00033869105
31,2.2055297445289656e-05,0.012267105,0.0003568294,2.1284728545139715e-05,0.011787269,0.0003326164
32,2.1954079712741077e-05,0.012233943,0.000355352,2.12954774315532e-05,0.011754525,0.00032956668
33,2.186554915571053e-05,0.012195339,0.00035349972,2.128290281484391e-05,0.0117615815,0.00032921042
34,2.1792691993926252e-05,0.012164933,0.00035230766,2.1378330683881907e-05,0.011777861,0.0003289615
35,2.170808239989648e-05,0.0121309655,0.00035077226,2.1544645422821368e-05,0.011777257,0.0003262661
36,2.1630416058053794e-05,0.0121014,0.00034952819,2.1312323611964407e-05,0.011701852,0.00032432962
