epoch,loss,mae,mse
0,0.0014914258032529403,0.015357468,0.0014914277
1,9.838315567594861e-05,0.0077359295,9.838322e-05
2,6.956075352442124e-05,0.0064782826,6.9560585e-05
3,5.369307033411382e-05,0.005720045,5.369301e-05
4,4.398723063755259e-05,0.005186666,4.3987202e-05
5,3.8175136610810086e-05,0.0048160125,3.8175065e-05
6,3.4338555576926006e-05,0.0045513497,3.433855e-05
7,3.0830014597693606e-05,0.0043301485,3.0830008e-05
8,2.7978914659361765e-05,0.004130209,2.7978907e-05
9,2.6122312159548923e-05,0.003982189,2.6122285e-05
10,2.391578762890154e-05,0.0038243334,2.3915818e-05
11,2.2308836763145553e-05,0.0036862309,2.2308832e-05
12,2.0916195886849128e-05,0.0035635885,2.0916223e-05
13,2.0141091761023058e-05,0.0034892494,2.0141088e-05
14,1.861241054329739e-05,0.0033583725,1.8612387e-05
15,1.8052581964745657e-05,0.0033108774,1.8052597e-05
16,1.7059973988612037e-05,0.0032277468,1.705999e-05
17,1.637847691083103e-05,0.0031592369,1.6378457e-05
18,1.6264155765174734e-05,0.0031428814,1.6264155e-05
19,1.541336879062385e-05,0.0030513087,1.5413412e-05
20,1.476549738661377e-05,0.0029947588,1.4765477e-05
21,1.4606316067403134e-05,0.0029730916,1.4606294e-05
22,1.4051220873502327e-05,0.0029209855,1.4051199e-05
23,1.3721921046508544e-05,0.002882616,1.37219195e-05
24,1.3221743240042524e-05,0.0028320663,1.32217365e-05
