epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.00015284287025324196,0.032594215,0.0029046475,9.42678580194531e-05,0.0273888,0.0018210394
1,9.437238098614623e-05,0.027580945,0.0018185076,8.556525978979749e-05,0.026839266,0.0017680409
2,8.892363003833059e-05,0.027272495,0.0017815994,8.248197460144183e-05,0.026668733,0.0017369926
3,8.566856519140379e-05,0.027143694,0.0017590265,7.97538547675776e-05,0.02665179,0.0017253261
4,8.336643810741652e-05,0.027099263,0.0017399585,7.83612090703894e-05,0.0266216,0.001704872
5,8.134633739477288e-05,0.02702007,0.0017127269,7.828680286554117e-05,0.026691727,0.0016801853
6,7.918856304841785e-05,0.026900588,0.0016808714,7.759030446156728e-05,0.026849143,0.0016730496
7,7.635052423614256e-05,0.026753148,0.0016468072,7.817643575878704e-05,0.027095048,0.001685572
8,7.339660586897184e-05,0.026606828,0.0016160292,7.341848918621564e-05,0.026699627,0.0016265333
9,7.077510308577147e-05,0.026445793,0.0015886277,7.076190280231376e-05,0.026647177,0.0016096897
10,6.862060280516383e-05,0.026300581,0.001567277,6.995099432018358e-05,0.026587097,0.0015844163
11,6.682463570577671e-05,0.026159856,0.0015473289,6.6958398403451e-05,0.026432633,0.0015772278
12,6.52069332252138e-05,0.026025243,0.0015283305,6.642236533041923e-05,0.026465587,0.0015680296
13,6.374091925815614e-05,0.025902001,0.0015116358,6.397041927901766e-05,0.026198583,0.0015455798
14,6.253066810409115e-05,0.02579714,0.0014977247,6.152913044508643e-05,0.026021337,0.0015326181
15,6.142381056678067e-05,0.025670182,0.0014826875,6.113485375649209e-05,0.02608501,0.0015353885
16,6.056577158784536e-05,0.025576757,0.0014724993,6.213455006682541e-05,0.026240611,0.0015408837
17,5.987561254978037e-05,0.025504144,0.0014645297,5.983018350199148e-05,0.025994642,0.0015265284
18,5.930746740085951e-05,0.025444588,0.0014583638,5.800963218744333e-05,0.025571765,0.0014870833
19,5.883243638538106e-05,0.025385914,0.0014524783,5.71862985613458e-05,0.025424862,0.00147516
20,5.840332371331218e-05,0.025333196,0.0014481562,5.670781629142532e-05,0.025423147,0.00147779
21,5.8005270634954765e-05,0.025273932,0.0014429747,5.641431497816176e-05,0.025420573,0.0014791179
22,5.764615331477507e-05,0.025225498,0.0014383786,5.582227747824594e-05,0.025331149,0.0014708319
23,5.73069445058065e-05,0.025178658,0.0014343869,5.563618245851002e-05,0.0252618,0.0014623533
24,5.701098329620295e-05,0.0251375,0.0014308036,5.622018254374344e-05,0.025250828,0.0014596953
25,5.671101172417232e-05,0.025094762,0.0014272492,5.5230497978259504e-05,0.02513359,0.0014510312
26,5.647975183255725e-05,0.025045391,0.001423148,5.4654868175782176e-05,0.025045322,0.0014464514
27,5.623756295837636e-05,0.025010953,0.0014204574,5.485802541860163e-05,0.025124103,0.0014518735
28,5.602429627849646e-05,0.024982987,0.001418576,5.417418577180013e-05,0.024956647,0.0014398278
29,5.581803271444955e-05,0.024949363,0.0014165114,5.440228737683553e-05,0.024949903,0.0014373874
30,5.5625693177644784e-05,0.024922477,0.0014146885,5.4948611426281665e-05,0.025027432,0.0014467146
31,5.541331200113198e-05,0.02490122,0.0014143354,5.442416756639081e-05,0.024983553,0.001443084
32,5.519700704952768e-05,0.024874687,0.0014127154,5.4522481004389176e-05,0.024940899,0.0014374895
33,5.5068144003084375e-05,0.024853883,0.0014126591,5.46483740241612e-05,0.025022577,0.0014493184
