epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.00010707593761849469,0.024832632,0.0015151964,8.242545211038282e-05,0.02334634,0.0011327827
1,7.656822574195442e-05,0.022865089,0.0011256443,6.981141538794926e-05,0.022110661,0.0010629519
2,7.184351751478409e-05,0.022702763,0.0011074466,6.598039821305639e-05,0.022345621,0.0010931784
3,6.751734914128192e-05,0.022506611,0.0010881927,6.130185106363167e-05,0.022214817,0.0010816884
4,6.3445122505753e-05,0.022211114,0.001059067,5.784278546359084e-05,0.022012062,0.0010683212
5,5.9971502038350425e-05,0.021826113,0.001025226,5.5590702307599745e-05,0.021731589,0.0010405921
6,5.7240392315918305e-05,0.02147747,0.0009963918,5.363222268850547e-05,0.02129362,0.0010039429
7,5.505184577311641e-05,0.021079399,0.00096491986,5.179666499164062e-05,0.020943675,0.00097635284
8,5.332053828755958e-05,0.020681007,0.00093557994,5.2092967123921876e-05,0.020619648,0.00094300864
9,5.189528597264172e-05,0.020299181,0.00090847554,5.034387957954267e-05,0.020191083,0.0009112962
10,5.0728591245253046e-05,0.019926103,0.00088234956,4.979848089418046e-05,0.01992598,0.0008935324
11,4.985254597688592e-05,0.01960751,0.0008601338,4.950676836096677e-05,0.019779917,0.00087930076
12,4.911424195887346e-05,0.019361844,0.0008433463,4.790432967929612e-05,0.019549973,0.00086859905
13,4.852835301591488e-05,0.01916847,0.0008312327,4.694151557153372e-05,0.019162754,0.0008418176
14,4.807614323210888e-05,0.018998714,0.00082014897,4.6530760331089054e-05,0.018893221,0.0008195136
15,4.768670192599129e-05,0.018862028,0.00081110676,4.658565074147514e-05,0.018913444,0.00082479924
16,4.735500390350891e-05,0.01875068,0.00080373976,4.6177335864356694e-05,0.018752316,0.0008140747
17,4.7049482588381775e-05,0.018649766,0.00079732557,4.684921489034822e-05,0.018825019,0.00081337354
18,4.679075188079382e-05,0.018551394,0.00079130736,4.616683421356781e-05,0.01874632,0.00081055576
19,4.6563049757114114e-05,0.018464275,0.0007855997,4.602089413176442e-05,0.01873342,0.000808722
20,4.631749945391941e-05,0.01839432,0.0007813615,4.585938396259527e-05,0.018745976,0.0008090617
21,4.614223140810179e-05,0.018332485,0.0007771837,4.5901005238115876e-05,0.018601347,0.0007936834
22,4.594755050385606e-05,0.01826854,0.0007729734,4.5875323266768765e-05,0.018532706,0.00078672357
23,4.575853906287781e-05,0.018213807,0.0007693643,4.5307719975906325e-05,0.01847529,0.00078495254
24,4.558951932553953e-05,0.018149968,0.0007653822,4.526916357409095e-05,0.018391186,0.0007823541
25,4.541205249889922e-05,0.018096786,0.0007622374,4.4690906317114376e-05,0.01820226,0.00076996716
26,4.526676234590486e-05,0.018040985,0.0007585728,4.475853583307588e-05,0.018176321,0.00076443714
27,4.513495658741266e-05,0.018013466,0.0007569168,4.452948098908906e-05,0.018073365,0.0007600937
28,4.498766405297727e-05,0.017969564,0.00075403333,4.458196615669636e-05,0.018108364,0.0007645691
29,4.487159969668777e-05,0.017932314,0.0007514599,4.427789932538729e-05,0.018023038,0.0007602141
30,4.474067081297207e-05,0.017887436,0.0007488975,4.4203472492904215e-05,0.01796954,0.00075701135
31,4.460951022110805e-05,0.017851165,0.00074676075,4.42587842714481e-05,0.01795348,0.00075409265
32,4.4523137872333776e-05,0.017820435,0.0007446955,4.3740768723214774e-05,0.017813906,0.0007480958
33,4.439931659848141e-05,0.017789094,0.00074286055,4.39965461549813e-05,0.017804563,0.0007458276
34,4.430427111065438e-05,0.017764857,0.0007412253,4.377741775432414e-05,0.017682472,0.00073778885
35,4.421459880406444e-05,0.017733445,0.0007392431,4.342460247824484e-05,0.017703671,0.00074386736
36,4.4106370581167635e-05,0.017707856,0.00073777133,4.3398965536783935e-05,0.017648866,0.0007377693
37,4.4037519759404426e-05,0.017679056,0.00073583715,4.314677506594629e-05,0.017589068,0.0007411224
