epoch,loss,mae,mse
0,0.0011946436979522696,0.012843862,0.0011946396
1,6.173208057705779e-05,0.005618427,6.173217e-05
2,5.549633127375273e-05,0.0052811736,5.5496344e-05
3,5.255807568173623e-05,0.005119159,5.2557996e-05
4,5.045755810599076e-05,0.0050036646,5.0457562e-05
5,4.887958330917172e-05,0.004914864,4.8879676e-05
6,4.763961074524559e-05,0.0048477324,4.7639674e-05
7,4.661618048150558e-05,0.004792918,4.6616253e-05
8,4.577011988090817e-05,0.00474905,4.57702e-05
9,4.4971396746404935e-05,0.0047070826,4.4971366e-05
10,4.4225659840740265e-05,0.004667804,4.4225617e-05
11,4.349488338746596e-05,0.004628349,4.3494852e-05
12,4.279337102954741e-05,0.0045917127,4.2793403e-05
13,4.2126429279451256e-05,0.0045566913,4.212652e-05
14,4.151212823897367e-05,0.00452541,4.151209e-05
15,4.090714294434292e-05,0.0044935155,4.09072e-05
16,4.0343711249588525e-05,0.0044648387,4.0343723e-05
17,3.980029660859145e-05,0.0044365088,3.980034e-05
18,3.92748597235186e-05,0.0044089616,3.9274913e-05
19,3.877203334297519e-05,0.004383354,3.877204e-05
20,3.828841899172403e-05,0.0043592374,3.828843e-05
21,3.7813665466674135e-05,0.0043360097,3.781361e-05
22,3.733907250818447e-05,0.004312233,3.7339065e-05
23,3.6870614448707786e-05,0.0042891987,3.687063e-05
24,3.635959366438328e-05,0.004263717,3.6359623e-05
