epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.00015056428937665011,0.028224107,0.0019290476,9.424888018552137e-05,0.025183253,0.0013478253
1,9.505521175952046e-05,0.025183346,0.0013271471,8.40824959321649e-05,0.024244828,0.0012548504
2,8.657333249563061e-05,0.024600824,0.0012669563,7.778074188230944e-05,0.023942588,0.0012225847
3,8.037971990718947e-05,0.024113815,0.0012192037,7.2395375981398e-05,0.023653109,0.0011948548
4,7.54910597158205e-05,0.023668721,0.0011755154,7.06205371828388e-05,0.023452202,0.0011554857
5,7.184023167737511e-05,0.023240373,0.0011357598,7.093298857581038e-05,0.023376558,0.0011285831
6,6.914151588615997e-05,0.022862516,0.0011030969,6.90339037065595e-05,0.023045499,0.0010986539
7,6.694903756767202e-05,0.022490622,0.0010719844,6.811147522941201e-05,0.02294562,0.0010898955
8,6.522549647414393e-05,0.022199422,0.0010489256,6.49177030696064e-05,0.02256547,0.0010672557
9,6.383948496018236e-05,0.021957844,0.0010302467,6.209470913828262e-05,0.022300534,0.001058386
10,6.261069567612383e-05,0.02173811,0.0010134476,6.112434019301992e-05,0.02211809,0.001045285
11,6.16042846194631e-05,0.021553632,0.0009994969,5.9319338244604606e-05,0.02181058,0.0010256784
12,6.0713503412200915e-05,0.021375882,0.0009861656,5.819131566822969e-05,0.021657353,0.0010175558
13,5.991891995887889e-05,0.021220127,0.0009751465,5.720396933725331e-05,0.021500412,0.001008395
14,5.924761507811388e-05,0.021071319,0.00096420007,5.638445504073479e-05,0.021302005,0.0009941946
15,5.8649164664682924e-05,0.020931857,0.00095435686,5.5420415291095195e-05,0.020982524,0.0009711245
16,5.8067386449171205e-05,0.02079599,0.0009450859,5.517309723362895e-05,0.020886092,0.0009635797
17,5.75832893735947e-05,0.02066057,0.00093604974,5.441661006763162e-05,0.020769106,0.0009578916
18,5.711546200741763e-05,0.020538244,0.0009278266,5.406844404107589e-05,0.02058925,0.00094450614
19,5.666171793125301e-05,0.02041134,0.0009192593,5.351482883311764e-05,0.020332059,0.00092491414
20,5.6320818923967575e-05,0.02031477,0.00091269845,5.3373597049208e-05,0.020268554,0.0009203285
21,5.593886405132198e-05,0.020218683,0.00090677745,5.3443264010615524e-05,0.020176422,0.00091160595
22,5.56287095209735e-05,0.020131774,0.0009011726,5.297290093377584e-05,0.019926822,0.00089463097
23,5.532614218318688e-05,0.020043304,0.0008954095,5.2898406760541395e-05,0.019883279,0.00089018804
24,5.5051655068942075e-05,0.019965691,0.0008902848,5.2500669062929986e-05,0.019806512,0.0008851427
25,5.482917460784284e-05,0.019889133,0.0008852825,5.231643800272979e-05,0.019799672,0.00088827667
26,5.454913789990561e-05,0.019809222,0.00088056317,5.2247042796786666e-05,0.019719867,0.000881263
27,5.43280514655671e-05,0.019750208,0.00087690784,5.19317477127351e-05,0.019644637,0.00087718305
28,5.412236841626776e-05,0.019689053,0.00087300036,5.18646536593133e-05,0.019539978,0.0008692711
29,5.392646018214156e-05,0.019637715,0.00087002973,5.1417077742718193e-05,0.019514754,0.0008716791
30,5.373103177486305e-05,0.019575221,0.0008661005,5.176655215877827e-05,0.019530486,0.0008718827
31,5.3544262543818345e-05,0.019529222,0.00086371857,5.143284170466421e-05,0.019209545,0.00084552384
32,5.336434897003368e-05,0.019475747,0.0008599422,5.127778298173588e-05,0.019294178,0.00085540774
33,5.3234445634528755e-05,0.019438308,0.00085794885,5.1304040565212575e-05,0.019373132,0.00086400524
34,5.3077092977805414e-05,0.0193943,0.0008552699,5.143731152517907e-05,0.019292098,0.00085696863
35,5.2936248750958595e-05,0.019350441,0.00085260125,5.148287018217712e-05,0.019333657,0.0008616114
36,5.280120434566294e-05,0.019316116,0.0008506267,5.091676780809354e-05,0.019299693,0.0008597053
37,5.2644247161598154e-05,0.019278392,0.0008482665,5.128626736102624e-05,0.019239767,0.0008549122
38,5.2540309428861855e-05,0.019249273,0.00084658095,5.112921582523897e-05,0.019155016,0.00084721745
39,5.244453819791921e-05,0.019218214,0.00084470905,5.1125984058074044e-05,0.019159334,0.0008497725
40,5.2323650887664466e-05,0.019191746,0.00084306404,5.1489665569000806e-05,0.019139953,0.00084386993
41,5.224689482948498e-05,0.01916612,0.0008416365,5.122232464852807e-05,0.019111047,0.0008436737
