epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
0,6.853938656723722e-05,0.022436263,0.0012430067,4.769269715527031e-05,0.019930005,0.00090793037
1,5.0288116821166344e-05,0.02099596,0.000983066,4.581029556210502e-05,0.019727888,0.0008920158
2,4.858208423437239e-05,0.020828811,0.0009710771,4.535791688214257e-05,0.019596454,0.00087715685
3,4.7113461078065364e-05,0.02058806,0.00095120206,4.434865656017212e-05,0.019437471,0.0008657805
4,4.5833098447103754e-05,0.02027854,0.0009253309,4.34997244528561e-05,0.019133464,0.00084089604
5,4.474397493258775e-05,0.019957675,0.00090033846,4.289087745582352e-05,0.018908879,0.0008190288
6,4.3692620463430906e-05,0.01957476,0.0008703782,4.165923274762628e-05,0.018570205,0.0007996149
7,4.262754133870162e-05,0.019181881,0.00084000966,4.122736580981784e-05,0.018411247,0.0007841948
8,4.150824879160437e-05,0.0187483,0.0008063915,4.030859934283731e-05,0.017950984,0.00075163436
9,4.0555374271230545e-05,0.01832484,0.0007750703,3.964180117740447e-05,0.017832587,0.0007416529
10,3.986513136826642e-05,0.018017808,0.0007545206,3.903928001487517e-05,0.017510012,0.0007281422
11,3.932447480946254e-05,0.017787341,0.00073971803,3.9028967061167974e-05,0.017412703,0.0007184183
12,3.892268732685318e-05,0.017615257,0.0007281924,3.944975399632625e-05,0.01738556,0.00071407174
13,3.8581605223046046e-05,0.017479168,0.00071963016,3.924687765460033e-05,0.017174007,0.00069201266
14,3.830831626794256e-05,0.017363358,0.00071183627,3.8927056433293993e-05,0.016956389,0.0006786541
15,3.806066969474302e-05,0.017261006,0.0007054458,3.851599686869829e-05,0.016938046,0.0006798163
16,3.785088651678835e-05,0.01717807,0.0007007767,3.813686231519264e-05,0.01674811,0.0006654765
17,3.765422883730793e-05,0.017103696,0.00069661223,3.9096172244751204e-05,0.01678153,0.0006649657
18,3.750919891143519e-05,0.017036801,0.0006923174,3.828537637634623e-05,0.016592868,0.00065448583
19,3.736240526355837e-05,0.016975187,0.00068873586,3.788367848988896e-05,0.016544012,0.0006548856
20,3.7235489654768695e-05,0.016925212,0.0006858291,3.770660182861393e-05,0.016335476,0.0006380198
21,3.712130182759401e-05,0.016875567,0.0006830322,3.848505406789922e-05,0.016396826,0.000639769
22,3.700976359255529e-05,0.016829291,0.0006803109,3.7737633453537665e-05,0.016305245,0.0006361322
23,3.691640182379244e-05,0.016790485,0.0006779206,3.8085056617758325e-05,0.01635398,0.00063936383
24,3.6831567925640415e-05,0.01675059,0.00067575835,3.82723037440298e-05,0.016340647,0.0006342013
25,3.673803467634015e-05,0.016716542,0.0006740736,3.785204099918316e-05,0.016234536,0.00063064706
