epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.003078813998350644,0.038634334,0.0030788148,0.000510474979401595,0.017037055,0.00051043695
1,0.000251299393754828,0.011686676,0.00025129935,0.00013067246391257047,0.008329729,0.00013068203
2,0.00010917249826841962,0.007704446,0.0001091725,9.260289242121449e-05,0.0069758254,9.260887e-05
3,8.855401611059424e-05,0.0068518864,8.855404e-05,8.025824763020203e-05,0.0064679747,8.026177e-05
4,7.931190918740069e-05,0.006438533,7.931188e-05,7.353925142943531e-05,0.0060161543,7.354161e-05
5,7.439960531508044e-05,0.0062024696,7.439963e-05,6.872629882470693e-05,0.0057499288,6.872929e-05
6,7.141849774993056e-05,0.0060582687,7.1418515e-05,6.518717437479334e-05,0.0056438507,6.518993e-05
7,6.920244903127183e-05,0.0059562856,6.92025e-05,6.331477913243284e-05,0.005661736,6.331737e-05
8,6.735854692720535e-05,0.005867742,6.7358545e-05,6.29748053753185e-05,0.005759816,6.297747e-05
9,6.5913953045871e-05,0.0057983343,6.591402e-05,6.283479766116581e-05,0.005822925,6.283759e-05
10,6.463362901449204e-05,0.0057335496,6.4633605e-05,6.349255317944792e-05,0.0059541864,6.349557e-05
11,6.326777643385294e-05,0.0056590214,6.326777e-05,6.389918265333467e-05,0.0060354313,6.390223e-05
12,6.162154710366478e-05,0.0055609755,6.162158e-05,6.440437342691698e-05,0.0061274124,6.440769e-05
13,6.0341691785668196e-05,0.0054806373,6.0341677e-05,6.580586688214414e-05,0.0062926253,6.580884e-05
14,5.963356099901866e-05,0.005440637,5.9633574e-05,6.671403857273428e-05,0.0064029414,6.671708e-05
15,5.90620928701871e-05,0.0054116547,5.9062077e-05,6.680112549639477e-05,0.0064479886,6.680412e-05
16,5.845859565041466e-05,0.005379378,5.8458587e-05,6.653137296193255e-05,0.0064455,6.6534536e-05
17,5.792097763727079e-05,0.005350848,5.7921e-05,6.704219244425849e-05,0.006513547,6.7045316e-05
18,5.7413496264160456e-05,0.00532175,5.741347e-05,6.647035857576151e-05,0.0064759245,6.647351e-05
19,5.6932229533296866e-05,0.0052936617,5.6932204e-05,6.555866218783673e-05,0.006422197,6.556184e-05
