epoch,loss,mae,mse
0,0.0009411270863373647,0.01218639,0.00094112946
1,4.987044934096048e-05,0.0051245475,4.9870454e-05
2,4.582412199786631e-05,0.0048780073,4.5824156e-05
3,4.4111250510031825e-05,0.004771115,4.4111293e-05
4,4.303782862232765e-05,0.004701923,4.303779e-05
5,4.224440528836567e-05,0.0046499525,4.224441e-05
6,4.164556768926559e-05,0.0046103136,4.164557e-05
7,4.114880207256647e-05,0.0045766365,4.114886e-05
8,4.076072332478361e-05,0.004550418,4.076068e-05
9,4.041039987670956e-05,0.004526564,4.0410447e-05
10,4.0094181578606364e-05,0.0045044282,4.0094223e-05
11,3.9812799705250653e-05,0.004485361,3.981284e-05
12,3.954987489123596e-05,0.0044668373,3.954985e-05
13,3.933084373187739e-05,0.004451649,3.9330796e-05
14,3.9124492138798816e-05,0.004437353,3.912453e-05
15,3.892408929241355e-05,0.004422759,3.8924078e-05
16,3.8730541548866315e-05,0.004408806,3.8730563e-05
17,3.856237983738538e-05,0.0043967236,3.85624e-05
18,3.840956454630941e-05,0.00438587,3.8409635e-05
19,3.826513392967172e-05,0.0043756305,3.8265112e-05
20,3.813258346432122e-05,0.00436621,3.813264e-05
21,3.8010535752691794e-05,0.0043575945,3.8010527e-05
22,3.789330210682238e-05,0.004349221,3.7893264e-05
23,3.7787824000115505e-05,0.0043418407,3.7787868e-05
24,3.768327551370021e-05,0.0043341764,3.7683283e-05
