epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.00010762420493921775,0.02539337,0.001532336,8.470972388749943e-05,0.023850787,0.0012462265
1,8.144214006319891e-05,0.02379828,0.0012292934,7.462657651576514e-05,0.023034995,0.001142443
2,7.20901127439413e-05,0.02321751,0.0011696458,6.548098223396493e-05,0.022286547,0.0010873203
3,6.569221744363858e-05,0.02260615,0.0011159333,6.240243845235736e-05,0.022176845,0.0010792415
4,6.192333533289427e-05,0.022004362,0.0010673596,6.239790557940811e-05,0.022273567,0.0010753239
5,5.939399115969872e-05,0.02137246,0.0010195734,5.780785804603081e-05,0.02133273,0.001014887
6,5.759746287543003e-05,0.02081654,0.0009777546,5.541166443787836e-05,0.020685006,0.0009684099
7,5.64532236377385e-05,0.020418404,0.00094907545,5.455561151282079e-05,0.020479413,0.0009570712
8,5.5640042156895924e-05,0.020133892,0.0009297167,5.3592580824653725e-05,0.020200072,0.0009442171
9,5.510034402321651e-05,0.019925697,0.0009154378,5.272499129231118e-05,0.019905906,0.0009212772
10,5.463069617648406e-05,0.019773941,0.0009046671,5.243326705227345e-05,0.019610664,0.00089658046
11,5.4219658093289245e-05,0.019630175,0.00089537614,5.221224700797556e-05,0.019412924,0.00087784795
12,5.385799383946344e-05,0.019508911,0.00088757375,5.2509984428511474e-05,0.019493261,0.0008839617
13,5.3541506210892866e-05,0.019403225,0.0008801782,5.227667016551332e-05,0.01938082,0.0008726158
14,5.32699638117527e-05,0.01932003,0.0008748627,5.213397544320421e-05,0.019390857,0.00087673933
15,5.3028073602363056e-05,0.019237775,0.000869173,5.2188810101611067e-05,0.019270465,0.0008657684
16,5.2777383825477274e-05,0.019151602,0.0008635522,5.1564515270570965e-05,0.019222856,0.0008673541
17,5.2584531707572546e-05,0.019096712,0.0008597046,5.117486893410273e-05,0.019089606,0.0008606479
18,5.239421251167575e-05,0.019026296,0.0008550018,5.1289880271934124e-05,0.019042999,0.000855008
19,5.223002923196542e-05,0.01897132,0.00085159065,5.094902641097283e-05,0.01900125,0.0008547744
20,5.2049174139193505e-05,0.01891827,0.00084771705,5.088860828515654e-05,0.01897204,0.00085843273
21,5.1868981668226734e-05,0.018870614,0.0008441048,5.0744000608022e-05,0.018869758,0.0008458524
22,5.171693147766473e-05,0.018835323,0.0008417294,5.039979278520733e-05,0.018717786,0.000837433
23,5.154585065231752e-05,0.018781463,0.0008380501,5.025849162975103e-05,0.018771116,0.00084459194
24,5.140977872389236e-05,0.018742567,0.00083515554,5.037851758033983e-05,0.018713506,0.00083761424
25,5.1275834737529864e-05,0.018708127,0.00083302043,5.004242058107871e-05,0.01872361,0.0008414088
26,5.1143849678247576e-05,0.018669786,0.00083050295,4.991062580786098e-05,0.01849501,0.00081477966
27,5.1025860845198104e-05,0.018629715,0.0008278507,4.990480510800879e-05,0.018707912,0.00084340107
28,5.090024713197131e-05,0.018598652,0.00082582136,4.978824777149507e-05,0.018605098,0.0008329572
29,5.077089823287068e-05,0.018566733,0.00082382397,4.956581267608716e-05,0.018505674,0.00081713387
30,5.0687568236876685e-05,0.018531017,0.0008209231,4.9684740121639134e-05,0.01848574,0.00081755954
31,5.0540392850357334e-05,0.018507024,0.0008193759,5.00539285275076e-05,0.018627428,0.00083317637
32,5.045948083548454e-05,0.018485438,0.00081794884,4.942459396457904e-05,0.018470496,0.0008215579
33,5.033142252776116e-05,0.018443251,0.000815088,4.9673848940438926e-05,0.018566996,0.00082702667
34,5.0233570937478804e-05,0.018416433,0.00081338774,4.945965290604379e-05,0.018525174,0.0008305825
35,5.0131642172648545e-05,0.018389568,0.00081151427,4.924606223546209e-05,0.018400012,0.0008220066
36,5.006171671689758e-05,0.018365942,0.0008101379,4.9258166662929715e-05,0.018472254,0.000826784
37,4.9957819807780183e-05,0.018341089,0.0008086453,4.9443954816353865e-05,0.018495668,0.0008263083
38,4.987223171294611e-05,0.018314246,0.0008065684,4.934803694661738e-05,0.018334199,0.00081639434
39,4.980018953185561e-05,0.018290494,0.0008050788,4.930385355117706e-05,0.018268798,0.00080720976
40,4.973574258546141e-05,0.018267948,0.00080374366,4.931170074650051e-05,0.018481733,0.000831827
