epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.00120181428248861,0.020942092,0.0012018104,0.0005184495026454704,0.016351886,0.0005184499
1,0.0004919522460842771,0.015936436,0.0004919524,0.00047563017167070716,0.015621765,0.00047563046
2,0.00045758982628983045,0.015335221,0.00045758873,0.00045742268856645025,0.015405223,0.00045742147
3,0.00043284388368284064,0.014893066,0.00043284366,0.0004413111717676098,0.015166463,0.00044130685
4,0.00041312592185102404,0.014527849,0.00041312657,0.0004259803546296588,0.014859181,0.0004259763
5,0.0003998001459759793,0.014265781,0.00039979912,0.0004129906101173657,0.014602933,0.00041298638
6,0.0003895190507732332,0.01406154,0.00038951807,0.0003988155594086946,0.014291642,0.00039881156
7,0.0003810842516140214,0.013889743,0.00038108317,0.00039202565058821264,0.0141670965,0.00039202234
8,0.0003740160291362554,0.013741748,0.0003740165,0.00038340010191254323,0.013962469,0.00038339678
9,0.00036807283890965794,0.013616663,0.00036807265,0.0003781576655418616,0.013873255,0.00037815367
10,0.00036298942770808935,0.0135096405,0.0003629899,0.0003739939334004408,0.01380151,0.00037399007
11,0.00035863336164238197,0.013416016,0.0003586343,0.0003697821893875782,0.013705667,0.0003697784
12,0.00035483857309578785,0.013332789,0.00035483835,0.000363961011031285,0.013565496,0.00036395725
13,0.00035140237335248717,0.013255917,0.0003514025,0.00036127126138650774,0.013510909,0.0003612679
14,0.00034839009117734217,0.013188127,0.0003483903,0.00035672814933620486,0.013398467,0.00035672495
15,0.00034565718772688083,0.013127387,0.00034565685,0.0003526527298628885,0.013291504,0.0003526498
16,0.0003431834584833788,0.013071055,0.00034318367,0.0003498661191254948,0.013223338,0.00034986302
17,0.00034104577117067365,0.0130210435,0.0003410457,0.0003466539223117292,0.013130949,0.00034665063
18,0.0003389397307658302,0.012972574,0.00033893986,0.0003443554975874639,0.013078175,0.00034435204
19,0.00033701903807265417,0.012927813,0.00033701857,0.0003419057417604035,0.0130055435,0.00034190278
20,0.0003353011830190995,0.012888198,0.00033530028,0.0003408712339015863,0.012992214,0.00034086834
21,0.0003336861226574651,0.012850672,0.00033368592,0.0003386979720688547,0.012948614,0.00033869487
22,0.00033213308013842576,0.012815338,0.00033213315,0.000337446987944907,0.012920805,0.00033744404
23,0.0003307238943462393,0.012782442,0.00033072417,0.0003364878449206691,0.012900306,0.0003364847
24,0.00032938068196842714,0.012750635,0.00032938077,0.00033575740255878915,0.012891487,0.00033575506
25,0.000328034186200904,0.012720064,0.00032803311,0.00033245707785023524,0.012793123,0.00033245413
26,0.0003266490173605936,0.01268683,0.00032664908,0.00033080599914745345,0.0127372015,0.00033080293
27,0.00032538818042725324,0.012657559,0.0003253875,0.0003299390611306521,0.012732616,0.00032993648
