epoch,loss,mae,mse
0,0.010035105324230123,0.033740636,0.010035117
1,9.02573233732147e-05,0.007006753,9.025752e-05
2,4.939305296438542e-05,0.005278432,4.939303e-05
3,3.655619392383844e-05,0.0045728832,3.6556172e-05
4,3.0373771076268047e-05,0.004186184,3.0373785e-05
5,2.654847435798136e-05,0.0039269235,2.6548414e-05
6,2.3861460647397235e-05,0.0037331511,2.3861467e-05
7,2.1901346352810008e-05,0.0035849144,2.1901367e-05
8,2.037809794661079e-05,0.00346535,2.0378127e-05
9,1.908971456623995e-05,0.0033600354,1.908974e-05
10,1.8022136701528106e-05,0.0032703343,1.802215e-05
11,1.70856300885532e-05,0.0031905423,1.7085651e-05
12,1.6252697126017696e-05,0.0031193078,1.625269e-05
13,1.544678282167336e-05,0.0030478777,1.5446822e-05
14,1.478383029439663e-05,0.0029855024,1.4783796e-05
15,1.4203886742961915e-05,0.0029292218,1.4203898e-05
16,1.3676102946278053e-05,0.0028767479,1.3676136e-05
17,1.3201785580959399e-05,0.002829103,1.3201784e-05
18,1.278671731434445e-05,0.0027868443,1.2786718e-05
19,1.2402204271860451e-05,0.0027469948,1.2402194e-05
20,1.2057968929836804e-05,0.0027104225,1.2057971e-05
21,1.175625851476002e-05,0.0026779014,1.17562495e-05
22,1.1489095778525073e-05,0.002648322,1.148911e-05
23,1.1246392824377875e-05,0.0026212616,1.1246382e-05
24,1.1020808848813263e-05,0.0025957557,1.1020801e-05
